date,state,district,partial_male,full_male,booster_male,partial_female,full_female,booster_female,partial_missing,full_missing,booster_missing
2021-03-07,Johor,Muar,51,0,0,112,0,0,30,0,0
2021-03-07,Johor,Pontian,9,1,0,9,0,0,0,0,0
2021-03-07,Johor,Segamat,0,0,0,0,0,0,0,0,0
2021-03-07,Johor,Tangkak,0,0,0,0,0,0,0,0,0
2021-03-07,Kedah,Baling,6,0,0,12,0,0,0,0,0
2021-03-07,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0
2021-03-07,Kedah,Kota Setar,76,0,0,33,0,0,36,0,0
2021-03-07,Kedah,Kuala Muda,87,0,0,220,0,0,0,0,0
2021-03-07,Kedah,Kubang Pasu,0,0,0,6,0,0,0,0,0
2021-03-07,Kedah,Kulim,38,0,0,74,0,0,1,0,0
2021-03-07,Kedah,Langkawi,23,0,0,11,0,0,23,0,0
2021-03-07,Kedah,Padang Terap,81,0,0,31,0,0,2,0,0
2021-03-07,Kedah,Pendang,6,1,0,3,0,0,3,0,0
2021-03-07,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0
2021-03-07,Kedah,Sik,48,0,0,37,0,0,0,0,0
2021-03-07,Kedah,Yan,0,0,0,0,0,0,0,0,0
2021-03-07,Kelantan,Bachok,0,0,0,0,0,0,0,0,0
2021-03-07,Kelantan,Gua Musang,0,0,0,0,0,0,0,0,0
2021-03-07,Kelantan,Jeli,0,0,0,0,0,0,0,0,0
2021-03-07,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-03-07,Kelantan,Kota Bharu,0,0,0,0,0,0,0,0,0
2021-03-07,Kelantan,Kuala Krai,42,0,0,73,0,0,18,0,0
2021-03-07,Kelantan,Machang,0,0,0,0,0,0,0,0,0
2021-03-07,Kelantan,Pasir Mas,13,0,0,17,0,0,0,0,0
2021-03-07,Kelantan,Pasir Puteh,0,0,0,0,0,0,0,0,0
2021-03-07,Kelantan,Tanah Merah,34,0,0,23,0,0,3,0,0
2021-03-07,Kelantan,Tumpat,0,0,0,0,0,0,0,0,0
2021-03-07,Melaka,Alor Gajah,0,0,0,0,0,0,0,0,0
2021-03-07,Melaka,Jasin,0,0,0,0,0,0,0,0,0
2021-03-07,Melaka,Melaka Tengah,0,0,0,0,0,0,0,0,0
2021-03-07,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0
2021-03-07,Negeri Sembilan,Jempol,0,0,0,0,0,0,0,0,0
2021-03-07,Negeri Sembilan,Kuala Pilah,0,0,0,0,0,0,0,0,0
2021-03-07,Negeri Sembilan,Port Dickson,0,0,0,0,0,0,0,0,0
2021-03-07,Negeri Sembilan,Rembau,0,0,0,0,0,0,0,0,0
2021-03-07,Negeri Sembilan,Seremban,0,0,0,0,0,0,0,0,0
2021-03-07,Negeri Sembilan,Tampin,0,0,0,0,0,0,0,0,0
2021-03-07,Pahang,Bentong,0,0,0,0,0,0,0,0,0
2021-03-07,Pahang,Bera,0,0,0,0,0,0,0,0,0
2021-03-07,Pahang,Cameron Highlands,0,0,0,0,0,0,0,0,0
2021-03-07,Pahang,Jerantut,166,0,0,87,0,0,24,0,0
2021-03-07,Pahang,Kuantan,0,0,0,0,0,0,0,0,0
2021-03-07,Pahang,Lipis,185,0,0,55,0,0,0,0,0
2021-03-07,Pahang,Maran,0,0,0,0,0,0,0,0,0
2021-03-07,Pahang,Pekan,0,0,0,0,0,0,0,0,0
2021-03-07,Pahang,Raub,0,0,0,0,0,0,0,0,0
2021-03-07,Pahang,Rompin,0,0,0,0,0,0,0,0,0
2021-03-07,Pahang,Temerloh,59,0,0,45,0,0,40,0,0
2021-03-07,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0
2021-03-07,Perak,Batang Padang,0,0,0,0,0,0,0,0,0
2021-03-07,Perak,Hilir Perak,0,0,0,0,0,0,0,0,0
2021-03-07,Perak,Hulu Perak,0,0,0,0,0,0,0,0,0
2021-03-07,Perak,Kampar,0,0,0,0,0,0,0,0,0
2021-03-07,Perak,Kerian,1,0,0,1,0,0,0,0,0
2021-03-07,Perak,Kinta,0,0,0,0,0,0,0,0,0
2021-03-07,Perak,Kuala Kangsar,0,0,0,1,0,0,0,0,0
2021-03-07,Perak,Larut Dan Matang,0,0,0,0,0,0,0,0,0
2021-03-07,Perak,Manjung,0,0,0,0,0,0,0,0,0
2021-03-07,Perak,Muallim,0,0,0,0,0,0,0,0,0
2021-03-07,Perak,Perak Tengah,0,0,0,0,0,0,0,0,0
2021-03-07,Perlis,Perlis,0,0,0,0,0,0,0,0,0
2021-03-07,Pulau Pinang,Barat Daya,0,0,0,0,0,0,0,0,0
2021-03-07,Pulau Pinang,Seberang Perai Selatan,0,0,0,0,0,0,0,0,0
2021-03-07,Pulau Pinang,Seberang Perai Tengah,38,0,0,79,0,0,3,0,0
2021-03-07,Pulau Pinang,Seberang Perai Utara,0,0,0,0,0,0,0,0,0
2021-03-07,Pulau Pinang,Timur Laut,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Beaufort,1,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Beluran,28,0,0,57,0,0,0,0,0
2021-03-07,Sabah,Keningau,73,0,0,127,0,0,7,0,0
2021-03-07,Sabah,Kinabatangan,25,0,0,49,0,0,0,0,0
2021-03-07,Sabah,Kota Belud,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Kota Kinabalu,352,0,0,442,0,0,68,0,0
2021-03-07,Sabah,Kota Marudu,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Kuala Penyu,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Kudat,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Kunak,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Lahad Datu,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Nabawan,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Papar,75,0,0,27,1,0,0,0,0
2021-03-07,Sabah,Penampang,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Pitas,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Putatan,0,0,0,0,0,0,3,0,0
2021-03-07,Sabah,Ranau,52,0,0,68,0,0,0,0,0
2021-03-07,Sabah,Sandakan,309,0,0,180,0,0,3,0,0
2021-03-07,Sabah,Semporna,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Sipitang,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Tambunan,78,0,0,12,0,0,0,0,0
2021-03-07,Sabah,Tawau,105,0,0,194,0,0,2,0,0
2021-03-07,Sabah,Telupid,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Tenom,0,0,0,0,0,0,0,0,0
2021-03-07,Sabah,Tongod,24,0,0,5,0,0,3,0,0
2021-03-07,Sabah,Tuaran,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Bau,31,0,0,35,0,0,14,0,0
2021-03-07,Sarawak,Belaga,85,0,0,32,0,0,1,0,0
2021-03-07,Sarawak,Beluru,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Betong,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Bintulu,165,0,0,283,0,0,9,2,0
2021-03-07,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Dalat,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Daro,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Julau,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Kapit,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Kuching,457,0,0,862,0,0,97,0,0
2021-03-07,Sarawak,Lawas,39,0,0,53,0,0,15,0,0
2021-03-07,Sarawak,Limbang,156,0,0,137,0,0,3,0,0
2021-03-07,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Lundu,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Marudi,88,0,0,68,0,0,16,0,0
2021-03-07,Sarawak,Matu,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Miri,548,0,0,787,0,0,108,0,0
2021-03-07,Sarawak,Mukah,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Pakan,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Pusa,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Samarahan,46,0,0,90,0,0,1,0,0
2021-03-07,Sarawak,Saratok,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Sarikei,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Serian,45,0,0,11,0,0,47,0,0
2021-03-07,Sarawak,Sibu,0,0,0,1,0,0,0,0,0
2021-03-07,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Song,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Subis,2,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Tatau,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-03-07,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0
2021-03-07,Selangor,Gombak,22,0,0,45,0,0,5,0,0
2021-03-07,Selangor,Hulu Langat,63,0,0,182,0,0,37,0,0
2021-03-07,Selangor,Hulu Selangor,0,0,0,0,0,0,0,0,0
2021-03-07,Selangor,Klang,0,0,0,0,0,0,0,0,0
2021-03-07,Selangor,Kuala Langat,0,0,0,0,0,0,0,0,0
2021-03-07,Selangor,Kuala Selangor,0,0,0,0,0,0,0,0,0
2021-03-07,Selangor,Petaling,0,0,0,0,0,0,0,0,0
2021-03-07,Selangor,Sabak Bernam,0,0,0,0,0,0,0,0,0
2021-03-07,Selangor,Sepang,0,0,0,0,0,0,0,0,0
2021-03-07,Terengganu,Besut,116,0,0,143,1,0,7,0,0
2021-03-07,Terengganu,Dungun,99,0,0,95,0,0,3,0,0
2021-03-07,Terengganu,Hulu Terengganu,100,0,0,89,0,0,22,0,0
2021-03-07,Terengganu,Kemaman,83,0,0,202,0,0,4,0,0
2021-03-07,Terengganu,Kuala Nerus,59,0,0,100,0,0,4,0,0
2021-03-07,Terengganu,Kuala Terengganu,374,0,0,442,0,0,12,0,0
2021-03-07,Terengganu,Marang,154,0,0,92,0,0,7,0,0
2021-03-07,Terengganu,Setiu,39,0,0,87,0,0,20,0,0
2021-03-07,W.P. Kuala Lumpur,Kuala Lumpur,0,0,0,0,0,0,0,0,0
2021-03-07,W.P. Labuan,Labuan,57,0,0,37,0,0,6,0,0
2021-03-07,W.P. Putrajaya,Putrajaya,0,0,0,0,0,0,0,0,0
2021-03-08,Johor,Batu Pahat,235,0,0,208,0,0,2,0,0
2021-03-08,Johor,Johor Bahru,242,0,0,316,0,0,61,0,0
2021-03-08,Johor,Kluang,121,0,0,126,0,0,24,0,0
2021-03-08,Johor,Kota Tinggi,21,0,0,49,0,0,2,0,0
2021-03-08,Johor,Kulai,248,0,0,125,0,0,13,0,0
2021-03-08,Johor,Mersing,21,0,0,32,0,0,0,0,0
2021-03-08,Johor,Muar,191,0,0,321,0,0,34,0,0
2021-03-08,Johor,Pontian,29,0,0,44,0,0,1,0,0
2021-03-08,Johor,Segamat,93,0,0,117,0,0,6,0,0
2021-03-08,Johor,Tangkak,215,0,0,132,0,0,5,0,0
2021-03-08,Kedah,Baling,135,0,0,177,0,0,0,0,0
2021-03-08,Kedah,Bandar Baharu,83,0,0,41,0,0,2,0,0
2021-03-08,Kedah,Kota Setar,434,0,0,552,0,0,122,0,0
2021-03-08,Kedah,Kuala Muda,131,0,0,151,0,0,3,0,0
2021-03-08,Kedah,Kubang Pasu,119,0,0,114,0,0,2,0,0
2021-03-08,Kedah,Kulim,80,0,0,118,0,0,6,0,0
2021-03-08,Kedah,Langkawi,158,0,0,79,0,0,4,0,0
2021-03-08,Kedah,Padang Terap,46,0,0,93,0,0,0,0,0
2021-03-08,Kedah,Pendang,65,0,0,29,0,0,43,0,0
2021-03-08,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0
2021-03-08,Kedah,Sik,65,0,0,49,0,0,0,0,0
2021-03-08,Kedah,Yan,141,0,0,58,0,0,13,0,0
2021-03-08,Kelantan,Bachok,0,0,0,0,0,0,0,0,0
2021-03-08,Kelantan,Gua Musang,139,0,0,85,0,0,17,0,0
2021-03-08,Kelantan,Jeli,47,0,0,83,0,0,2,0,0
2021-03-08,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-03-08,Kelantan,Kota Bharu,0,0,0,0,0,0,2,0,0
2021-03-08,Kelantan,Kuala Krai,82,0,0,130,0,0,54,0,0
2021-03-08,Kelantan,Machang,40,0,0,72,0,0,14,0,0
2021-03-08,Kelantan,Pasir Mas,66,0,0,88,0,0,7,0,0
2021-03-08,Kelantan,Pasir Puteh,22,0,0,46,0,0,16,0,0
2021-03-08,Kelantan,Tanah Merah,65,0,0,118,0,0,10,0,0
2021-03-08,Kelantan,Tumpat,0,0,0,0,0,0,0,0,0
2021-03-08,Melaka,Alor Gajah,30,0,0,13,0,0,0,0,0
2021-03-08,Melaka,Jasin,2,0,0,0,0,0,1,0,0
2021-03-08,Melaka,Melaka Tengah,28,0,0,26,0,0,0,0,0
2021-03-08,Negeri Sembilan,Jelebu,23,0,0,7,0,0,0,0,0
2021-03-08,Negeri Sembilan,Jempol,57,0,0,95,0,0,0,0,0
2021-03-08,Negeri Sembilan,Kuala Pilah,45,0,0,86,0,0,1,0,0
2021-03-08,Negeri Sembilan,Port Dickson,42,0,0,48,0,0,1,0,0
2021-03-08,Negeri Sembilan,Rembau,24,0,0,18,0,0,0,0,0
2021-03-08,Negeri Sembilan,Seremban,246,0,0,308,0,0,28,0,0
2021-03-08,Negeri Sembilan,Tampin,35,0,0,60,0,0,1,0,0
2021-03-08,Pahang,Bentong,0,0,0,1,0,0,0,0,0
2021-03-08,Pahang,Bera,43,0,0,46,0,0,2,0,0
2021-03-08,Pahang,Cameron Highlands,0,0,0,0,0,0,0,0,0
2021-03-08,Pahang,Jerantut,0,0,0,0,0,0,0,0,0
2021-03-08,Pahang,Kuantan,137,0,0,419,0,0,2,0,0
2021-03-08,Pahang,Lipis,67,0,0,53,0,0,1,0,0
2021-03-08,Pahang,Maran,16,0,0,26,0,0,0,0,0
2021-03-08,Pahang,Pekan,0,0,0,0,0,0,0,0,0
2021-03-08,Pahang,Raub,110,0,0,104,0,0,2,0,0
2021-03-08,Pahang,Rompin,5,0,0,7,0,0,0,0,0
2021-03-08,Pahang,Temerloh,2,0,0,10,0,0,0,0,0
2021-03-08,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0
2021-03-08,Perak,Batang Padang,11,0,0,26,0,0,0,0,0
2021-03-08,Perak,Hilir Perak,40,0,0,81,0,0,0,0,0
2021-03-08,Perak,Hulu Perak,51,0,0,99,0,0,2,0,0
2021-03-08,Perak,Kampar,22,0,0,63,0,0,0,0,0
2021-03-08,Perak,Kerian,62,0,0,78,0,0,15,0,0
2021-03-08,Perak,Kinta,208,0,0,372,0,0,4,0,0
2021-03-08,Perak,Kuala Kangsar,91,0,0,73,0,0,7,0,0
2021-03-08,Perak,Larut Dan Matang,112,0,0,222,0,0,20,0,0
2021-03-08,Perak,Manjung,182,0,0,92,0,0,76,0,0
2021-03-08,Perak,Muallim,68,0,0,112,0,0,0,0,0
2021-03-08,Perak,Perak Tengah,28,0,0,32,0,0,0,0,0
2021-03-08,Perlis,Perlis,441,0,0,271,2,0,128,0,0
2021-03-08,Pulau Pinang,Barat Daya,19,0,0,0,1,0,14,0,0
2021-03-08,Pulau Pinang,Seberang Perai Selatan,0,0,0,0,0,0,0,0,0
2021-03-08,Pulau Pinang,Seberang Perai Tengah,109,0,0,161,0,0,13,0,0
2021-03-08,Pulau Pinang,Seberang Perai Utara,88,0,0,129,1,0,0,0,0
2021-03-08,Pulau Pinang,Timur Laut,515,0,0,144,0,0,8,0,0
2021-03-08,Sabah,Beaufort,204,0,0,84,0,0,1,0,0
2021-03-08,Sabah,Beluran,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Keningau,34,0,0,43,0,0,31,0,0
2021-03-08,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Kota Belud,25,0,0,69,0,0,3,0,0
2021-03-08,Sabah,Kota Kinabalu,347,0,0,567,0,0,27,0,0
2021-03-08,Sabah,Kota Marudu,1,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Kuala Penyu,0,0,0,1,0,0,0,0,0
2021-03-08,Sabah,Kudat,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Kunak,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Lahad Datu,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Nabawan,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Papar,26,0,0,41,0,0,0,0,0
2021-03-08,Sabah,Penampang,19,0,0,38,0,0,3,0,0
2021-03-08,Sabah,Pitas,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Putatan,151,0,0,32,0,0,29,0,0
2021-03-08,Sabah,Ranau,60,0,0,99,0,0,1,0,0
2021-03-08,Sabah,Sandakan,0,0,0,1,0,0,0,0,0
2021-03-08,Sabah,Semporna,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Sipitang,3,0,0,9,0,0,0,0,0
2021-03-08,Sabah,Tambunan,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Tawau,7,0,0,3,0,0,20,0,0
2021-03-08,Sabah,Telupid,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Tenom,29,0,0,47,0,0,0,0,0
2021-03-08,Sabah,Tongod,0,0,0,0,0,0,0,0,0
2021-03-08,Sabah,Tuaran,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Bau,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Belaga,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Beluru,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Betong,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Bintulu,63,1,0,125,0,0,0,1,0
2021-03-08,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Dalat,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Daro,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Julau,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Kapit,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Kuching,277,0,0,536,0,0,40,0,0
2021-03-08,Sarawak,Lawas,51,0,0,61,0,0,5,0,0
2021-03-08,Sarawak,Limbang,97,0,0,77,0,0,8,0,0
2021-03-08,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Lundu,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Marudi,84,0,0,60,0,0,27,0,0
2021-03-08,Sarawak,Matu,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Miri,627,0,0,674,0,0,119,0,0
2021-03-08,Sarawak,Mukah,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Pakan,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Pusa,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Samarahan,50,0,0,93,0,0,1,0,0
2021-03-08,Sarawak,Saratok,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Sarikei,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Serian,3,0,0,2,0,0,1,0,0
2021-03-08,Sarawak,Sibu,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Simunjan,30,0,0,54,0,0,8,0,0
2021-03-08,Sarawak,Song,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Subis,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Tatau,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-03-08,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0
2021-03-08,Selangor,Gombak,300,0,0,705,0,0,128,0,0
2021-03-08,Selangor,Hulu Langat,137,2,0,352,1,0,5,0,0
2021-03-08,Selangor,Hulu Selangor,0,0,0,0,0,0,0,0,0
2021-03-08,Selangor,Klang,103,0,0,220,1,0,4,0,0
2021-03-08,Selangor,Kuala Langat,86,0,0,133,0,0,15,0,0
2021-03-08,Selangor,Kuala Selangor,23,0,0,37,0,0,12,0,0
2021-03-08,Selangor,Petaling,88,2,0,7,1,0,122,0,0
2021-03-08,Selangor,Sabak Bernam,0,0,0,0,0,0,0,0,0
2021-03-08,Selangor,Sepang,210,0,0,309,0,0,12,0,0
2021-03-08,Terengganu,Besut,61,1,0,113,0,0,8,0,0
2021-03-08,Terengganu,Dungun,115,0,0,74,0,0,3,0,0
2021-03-08,Terengganu,Hulu Terengganu,101,0,0,90,0,0,9,0,0
2021-03-08,Terengganu,Kemaman,92,0,0,210,0,0,10,0,0
2021-03-08,Terengganu,Kuala Nerus,136,0,0,46,0,0,1,0,0
2021-03-08,Terengganu,Kuala Terengganu,396,0,0,414,0,0,17,0,0
2021-03-08,Terengganu,Marang,159,0,0,87,0,0,7,0,0
2021-03-08,Terengganu,Setiu,33,0,0,24,0,0,28,0,0
2021-03-08,W.P. Kuala Lumpur,Kuala Lumpur,1006,0,0,1208,0,0,284,0,0
2021-03-08,W.P. Labuan,Labuan,29,0,0,0,0,0,3,0,0
2021-03-08,W.P. Putrajaya,Putrajaya,198,0,0,82,0,0,5,0,0
2021-03-09,Johor,Batu Pahat,48,0,0,83,0,0,1,0,0
2021-03-09,Johor,Johor Bahru,108,0,0,201,0,0,44,0,0
2021-03-09,Johor,Kluang,228,0,0,261,0,0,90,0,0
2021-03-09,Johor,Kota Tinggi,18,0,0,41,0,0,7,0,0
2021-03-09,Johor,Kulai,159,0,0,119,0,0,21,0,0
2021-03-09,Johor,Mersing,18,0,0,36,0,0,1,0,0
2021-03-09,Johor,Muar,0,0,0,1,1,0,0,0,0
2021-03-09,Johor,Pontian,34,0,0,68,0,0,1,0,0
2021-03-09,Johor,Segamat,62,0,0,110,0,0,28,0,0
2021-03-09,Johor,Tangkak,202,0,0,131,0,0,8,0,0
2021-03-09,Kedah,Baling,83,0,0,66,0,0,1,0,0
2021-03-09,Kedah,Bandar Baharu,44,0,0,15,0,0,1,0,0
2021-03-09,Kedah,Kota Setar,411,0,0,561,0,0,181,0,0
2021-03-09,Kedah,Kuala Muda,73,0,0,136,0,0,3,0,0
2021-03-09,Kedah,Kubang Pasu,136,0,0,56,0,0,5,0,0
2021-03-09,Kedah,Kulim,87,0,0,98,0,0,3,0,0
2021-03-09,Kedah,Langkawi,147,0,0,50,0,0,1,0,0
2021-03-09,Kedah,Padang Terap,16,0,0,21,0,0,1,0,0
2021-03-09,Kedah,Pendang,0,0,0,0,0,0,0,0,0
2021-03-09,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0
2021-03-09,Kedah,Sik,44,0,0,23,0,0,0,0,0
2021-03-09,Kedah,Yan,9,0,0,21,0,0,3,0,0
2021-03-09,Kelantan,Bachok,0,0,0,0,0,0,0,0,0
2021-03-09,Kelantan,Gua Musang,107,0,0,81,0,0,28,0,0
2021-03-09,Kelantan,Jeli,60,0,0,60,0,0,0,0,0
2021-03-09,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-03-09,Kelantan,Kota Bharu,0,0,0,1,0,0,1,0,0
2021-03-09,Kelantan,Kuala Krai,88,0,0,91,0,0,63,0,0
2021-03-09,Kelantan,Machang,35,0,0,72,0,0,19,0,0
2021-03-09,Kelantan,Pasir Mas,48,0,0,80,0,0,35,0,0
2021-03-09,Kelantan,Pasir Puteh,17,0,0,39,0,0,22,0,0
2021-03-09,Kelantan,Tanah Merah,27,0,0,45,0,0,0,0,0
2021-03-09,Kelantan,Tumpat,0,0,0,0,0,0,0,0,0
2021-03-09,Melaka,Alor Gajah,98,0,0,142,0,0,12,0,0
2021-03-09,Melaka,Jasin,95,0,0,46,0,0,14,0,0
2021-03-09,Melaka,Melaka Tengah,334,0,0,194,1,0,20,0,0
2021-03-09,Negeri Sembilan,Jelebu,113,0,0,77,0,0,0,0,0
2021-03-09,Negeri Sembilan,Jempol,105,0,0,52,0,0,0,0,0
2021-03-09,Negeri Sembilan,Kuala Pilah,151,0,0,202,0,0,5,0,0
2021-03-09,Negeri Sembilan,Port Dickson,71,0,0,86,0,0,8,0,0
2021-03-09,Negeri Sembilan,Rembau,97,0,0,64,0,0,0,0,0
2021-03-09,Negeri Sembilan,Seremban,568,0,0,539,0,0,47,0,0
2021-03-09,Negeri Sembilan,Tampin,128,0,0,94,0,0,5,0,0
2021-03-09,Pahang,Bentong,124,0,0,161,0,0,15,0,0
2021-03-09,Pahang,Bera,138,0,0,36,0,0,1,0,0
2021-03-09,Pahang,Cameron Highlands,1,0,0,0,0,0,0,0,0
2021-03-09,Pahang,Jerantut,1,0,0,1,0,0,0,0,0
2021-03-09,Pahang,Kuantan,104,0,0,153,0,0,1,0,0
2021-03-09,Pahang,Lipis,29,0,0,50,0,0,6,0,0
2021-03-09,Pahang,Maran,0,0,0,1,0,0,0,0,0
2021-03-09,Pahang,Pekan,0,0,0,1,0,0,0,0,0
2021-03-09,Pahang,Raub,0,0,0,0,0,0,0,0,0
2021-03-09,Pahang,Rompin,0,0,0,0,0,0,0,0,0
2021-03-09,Pahang,Temerloh,42,0,0,84,0,0,0,0,0
2021-03-09,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0
2021-03-09,Perak,Batang Padang,70,0,0,123,0,0,2,0,0
2021-03-09,Perak,Hilir Perak,85,0,0,138,0,0,0,0,0
2021-03-09,Perak,Hulu Perak,45,0,0,55,0,0,3,0,0
2021-03-09,Perak,Kampar,45,0,0,49,0,0,2,0,0
2021-03-09,Perak,Kerian,58,0,0,97,0,0,14,0,0
2021-03-09,Perak,Kinta,375,0,0,619,0,0,23,0,0
2021-03-09,Perak,Kuala Kangsar,62,0,0,112,0,0,1,0,0
2021-03-09,Perak,Larut Dan Matang,150,0,0,251,0,0,60,0,0
2021-03-09,Perak,Manjung,118,0,0,83,0,0,81,0,0
2021-03-09,Perak,Muallim,15,0,0,33,0,0,0,0,0
2021-03-09,Perak,Perak Tengah,49,0,0,87,0,0,5,0,0
2021-03-09,Perlis,Perlis,496,0,0,428,0,0,178,0,0
