date,state,district,partial_12_17,full_12_17,booster_12_17,partial_18_29,full_18_29,booster_18_29,partial_30_39,full_30_39,booster_30_39,partial_40_49,full_40_49,booster_40_49,partial_50_59,full_50_59,booster_50_59,partial_60_69,full_60_69,booster_60_69,partial_70_79,full_70_79,booster_70_79,partial_80,full_80,booster_80,partial_missing,full_missing,booster_missing
2021-05-19,Pahang,Pekan,0,0,0,52,9,0,43,10,0,205,9,0,61,4,0,8,12,0,3,2,0,0,2,0,0,0,0
2021-05-19,Pahang,Raub,0,0,0,11,0,0,16,0,0,16,0,0,35,0,0,267,0,0,50,0,0,5,0,0,1,0,0
2021-05-19,Pahang,Rompin,0,0,0,1,20,0,1,33,0,0,48,0,0,28,0,0,110,0,0,104,0,0,2,0,0,0,0
2021-05-19,Pahang,Temerloh,0,1,0,0,32,0,0,51,0,0,31,0,1,37,0,0,373,0,0,178,0,9,17,0,0,0,0
2021-05-19,Perak,Bagan Datuk,0,0,0,2,0,0,5,0,0,4,0,0,61,0,0,60,0,0,6,0,0,0,0,0,0,0,0
2021-05-19,Perak,Batang Padang,0,0,0,4,0,0,5,0,0,9,0,0,18,0,0,123,0,0,16,0,0,6,0,0,3,0,0
2021-05-19,Perak,Hilir Perak,0,0,0,9,7,0,2,6,0,11,7,0,17,12,0,74,16,0,104,4,0,20,0,0,0,0,0
2021-05-19,Perak,Hulu Perak,0,0,0,1,1,0,48,2,0,75,0,0,23,1,0,15,0,0,9,0,0,2,0,0,1,0,0
2021-05-19,Perak,Kampar,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,105,0,0,34,0,0,11,0,0,2,0,0
2021-05-19,Perak,Kerian,0,0,0,1,0,0,6,0,0,5,0,0,30,0,0,117,0,0,18,0,0,3,0,0,1,0,0
2021-05-19,Perak,Kinta,0,0,0,5,10,0,10,24,0,7,17,0,26,49,0,59,59,0,143,403,0,18,511,0,2,1,0
2021-05-19,Perak,Kuala Kangsar,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,17,0,0,90,0,0,2,0,0,0,0,0
2021-05-19,Perak,Larut Dan Matang,0,0,0,12,6,0,12,7,0,13,9,0,35,6,0,32,82,0,17,246,0,6,28,0,1,0,0
2021-05-19,Perak,Manjung,0,0,0,7,5,0,5,13,0,6,18,0,25,32,0,43,77,0,15,354,0,2,108,0,0,0,0
2021-05-19,Perak,Muallim,0,0,0,2,0,0,11,0,0,9,0,0,20,0,0,115,0,0,11,0,0,5,0,0,0,0,0
2021-05-19,Perak,Perak Tengah,0,0,0,4,0,0,2,0,0,5,3,0,16,5,0,135,5,0,45,2,0,13,0,0,15,0,0
2021-05-19,Perlis,Perlis,0,0,0,27,35,0,136,24,0,128,41,0,57,82,0,308,663,0,46,133,0,41,18,0,12,0,0
2021-05-19,Pulau Pinang,Barat Daya,0,0,0,2,5,0,6,32,0,1,12,0,2,7,0,10,12,0,28,174,0,37,9,0,0,0,0
2021-05-19,Pulau Pinang,Seberang Perai Selatan,0,0,0,0,30,0,0,13,0,0,3,0,0,13,0,1,760,0,4,43,0,0,5,0,0,0,0
2021-05-19,Pulau Pinang,Seberang Perai Tengah,0,0,0,9,42,0,13,26,0,13,34,0,28,53,0,39,113,0,13,628,0,6,61,0,1,0,0
2021-05-19,Pulau Pinang,Seberang Perai Utara,0,0,0,2,13,0,26,47,0,21,31,0,7,59,0,5,546,0,5,484,0,0,14,0,0,0,0
2021-05-19,Pulau Pinang,Timur Laut,0,0,0,21,68,0,21,105,0,16,75,0,27,64,0,20,66,0,25,479,0,9,108,0,0,0,0
2021-05-19,Sabah,Beaufort,0,0,0,26,0,0,58,0,0,61,0,0,72,0,0,70,0,0,16,0,0,10,0,0,3,0,0
2021-05-19,Sabah,Beluran,0,0,0,11,0,0,10,0,0,11,0,0,19,0,0,43,0,0,7,0,0,2,0,0,1,0,0
2021-05-19,Sabah,Keningau,0,0,0,34,1,0,134,0,0,41,0,0,35,2,0,6,1,0,8,0,0,2,0,0,0,0,0
2021-05-19,Sabah,Kinabatangan,0,0,0,26,0,0,32,4,0,20,1,0,14,2,0,5,1,0,0,0,0,0,0,0,99,1,0
2021-05-19,Sabah,Kota Belud,0,0,0,1,0,0,1,0,0,6,0,0,17,0,0,10,0,0,3,0,0,0,0,0,1,0,0
2021-05-19,Sabah,Kota Kinabalu,0,1,0,19,17,0,79,12,0,57,14,0,76,32,0,106,39,0,251,103,0,59,11,0,4,1,0
2021-05-19,Sabah,Kota Marudu,0,1,0,0,52,0,1,52,0,0,52,0,0,34,0,0,11,0,0,3,0,0,0,0,0,0,0
2021-05-19,Sabah,Kuala Penyu,0,0,0,1,0,0,2,0,0,3,0,0,7,0,0,21,0,0,6,0,0,2,0,0,0,0,0
2021-05-19,Sabah,Kudat,0,0,0,3,18,0,0,15,0,0,10,0,0,13,0,0,4,0,0,0,0,0,1,0,0,0,0
2021-05-19,Sabah,Kunak,0,0,0,1,0,0,0,0,0,1,5,0,3,2,0,3,2,0,1,1,0,0,0,0,0,0,0
2021-05-19,Sabah,Lahad Datu,0,0,0,12,8,0,13,12,0,10,9,0,6,8,0,1,4,0,0,0,0,0,0,0,0,1,0
2021-05-19,Sabah,Nabawan,0,0,0,6,1,0,0,5,0,0,9,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sabah,Papar,0,0,0,0,8,0,0,17,0,1,10,0,0,12,0,19,24,0,61,34,0,3,40,0,0,5,0
2021-05-19,Sabah,Penampang,0,0,0,22,5,0,29,6,0,45,6,0,77,1,0,98,21,0,63,56,0,21,2,0,9,0,0
2021-05-19,Sabah,Pitas,0,0,0,1,7,0,0,10,0,1,23,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sabah,Putatan,0,0,0,2,8,0,2,9,0,4,9,0,29,5,0,33,14,0,1,6,0,10,10,0,0,1,0
2021-05-19,Sabah,Ranau,0,0,0,2,0,0,5,1,0,2,4,0,7,3,0,8,2,0,3,1,0,4,0,0,0,0,0
2021-05-19,Sabah,Sandakan,0,0,0,24,9,0,30,8,0,30,12,0,76,15,0,202,17,0,80,63,0,44,2,0,1,2,0
2021-05-19,Sabah,Semporna,0,0,0,14,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-19,Sabah,Sipitang,2,0,0,34,16,0,29,14,0,30,21,0,16,15,0,12,12,0,1,7,0,0,1,0,0,0,0
2021-05-19,Sabah,Tambunan,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,9,0,0,3,0,0,0,0,0,1,0,0
2021-05-19,Sabah,Tawau,0,0,0,3,0,0,2,0,0,15,0,0,60,8,0,153,18,0,106,139,0,38,25,0,1,0,0
2021-05-19,Sabah,Telupid,0,0,0,7,1,0,2,1,0,7,0,0,14,1,0,17,0,0,6,0,0,3,0,0,2,0,0
2021-05-19,Sabah,Tenom,0,0,0,2,16,0,3,34,0,2,33,0,16,27,0,15,4,0,7,0,0,3,0,0,0,0,0
2021-05-19,Sabah,Tongod,0,0,0,4,0,0,5,0,0,8,0,0,21,0,0,23,0,0,9,0,0,2,0,0,0,0,0
2021-05-19,Sabah,Tuaran,0,0,0,4,8,0,14,6,0,19,12,0,22,13,0,85,7,0,88,0,0,10,0,0,3,1,0
2021-05-19,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Bau,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Beluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Betong,0,0,0,0,30,0,0,52,0,0,59,0,0,163,0,14,18,0,0,3,0,0,0,0,0,1,0
2021-05-19,Sarawak,Bintulu,0,0,0,88,38,0,123,33,0,68,36,0,45,40,0,24,143,0,2,366,0,1,33,0,2,0,0
2021-05-19,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Dalat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Daro,0,0,0,35,5,0,61,3,0,51,9,0,41,12,0,91,16,0,2,12,0,0,3,0,0,0,0
2021-05-19,Sarawak,Julau,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Kabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Kanowit,0,0,0,13,1,0,7,3,0,7,4,0,17,5,0,10,4,0,8,1,0,0,0,0,0,0,0
2021-05-19,Sarawak,Kapit,0,0,0,18,5,0,25,1,0,32,3,0,43,2,0,5,110,0,20,0,0,2,0,0,0,0,0
2021-05-19,Sarawak,Kuching,0,0,0,7,285,0,18,227,0,21,140,0,22,126,0,43,52,0,136,749,0,4,15,0,0,1,0
2021-05-19,Sarawak,Lawas,0,0,0,6,10,0,3,10,0,1,4,0,7,3,0,1,120,0,0,54,0,0,4,0,0,1,0
2021-05-19,Sarawak,Limbang,0,0,0,7,7,0,4,16,0,9,19,0,7,30,0,0,129,0,13,103,0,1,12,0,0,0,0
2021-05-19,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Lundu,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Maradong,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Marudi,0,0,0,0,1,0,0,4,0,0,3,0,0,8,0,0,13,0,0,8,0,0,5,0,0,0,0
2021-05-19,Sarawak,Matu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Miri,0,0,0,4,69,0,13,64,0,16,54,0,25,41,0,27,130,0,11,537,0,1,13,0,0,1,0
2021-05-19,Sarawak,Mukah,0,0,0,0,4,0,17,3,0,16,2,0,21,6,0,2,104,0,98,1,0,0,0,0,0,0,0
2021-05-19,Sarawak,Pakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Pusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Samarahan,0,0,0,0,7,0,2,15,0,0,12,0,1,18,0,1,203,0,0,121,0,0,37,0,0,1,0
2021-05-19,Sarawak,Saratok,0,0,0,1,37,0,2,52,0,2,36,0,4,39,0,18,14,0,5,7,0,1,0,0,0,0,0
2021-05-19,Sarawak,Sarikei,0,0,0,13,1,0,53,0,0,74,0,0,109,0,0,475,0,0,46,0,0,10,0,0,1,0,0
2021-05-19,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Selangau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Serian,0,0,0,0,4,0,0,12,0,1,12,0,0,91,0,0,206,0,0,1,0,0,0,0,0,0,0
2021-05-19,Sarawak,Sibu,0,0,0,175,31,0,102,45,0,164,64,0,76,42,0,86,50,0,781,27,0,21,6,0,0,0,0
2021-05-19,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Song,0,0,0,11,0,0,17,0,0,11,0,0,17,0,0,9,0,0,60,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Sri Aman,0,0,0,16,17,0,37,29,0,28,60,0,20,103,0,67,21,0,3,11,0,4,2,0,2,2,0
2021-05-19,Sarawak,Subis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Tanjung Manis,0,0,0,6,0,0,30,0,0,11,0,0,20,0,0,1,0,0,79,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Tatau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Selangor,Gombak,5,0,0,47,46,0,21,80,0,22,68,0,28,46,0,65,16,0,572,59,0,10,276,0,0,1,0
2021-05-19,Selangor,Hulu Langat,1,0,0,446,96,0,294,207,0,234,64,0,155,20,0,133,10,0,248,5,0,58,183,0,2,0,0
2021-05-19,Selangor,Hulu Selangor,0,0,0,0,6,0,3,10,0,4,4,0,5,12,0,69,13,0,3,27,0,4,32,0,0,0,0
2021-05-19,Selangor,Klang,0,0,0,11,56,0,42,67,0,32,25,0,49,38,0,74,23,0,574,341,0,5,118,0,0,6,0
2021-05-19,Selangor,Kuala Langat,0,0,0,14,17,0,18,31,0,19,34,0,5,45,0,251,24,0,22,178,0,7,31,0,0,0,0
2021-05-19,Selangor,Kuala Selangor,0,0,0,9,4,0,26,0,0,7,4,0,6,5,0,229,3,0,5,140,0,12,28,0,0,0,0
2021-05-19,Selangor,Petaling,1,0,0,174,344,0,284,374,0,181,165,0,164,95,0,55,35,0,62,16,0,868,77,0,2,10,0
2021-05-19,Selangor,Sabak Bernam,0,0,0,21,26,0,28,37,0,49,37,0,51,45,0,208,18,0,10,140,0,2,12,0,1,0,0
2021-05-19,Selangor,Sepang,0,0,0,28,21,0,68,34,0,51,18,0,43,21,0,131,24,0,73,78,0,2,111,0,0,0,0
2021-05-19,Terengganu,Besut,0,0,0,15,1,0,19,3,0,48,7,0,68,2,0,118,0,0,27,0,0,3,0,0,1,0,0
2021-05-19,Terengganu,Dungun,0,2,0,7,1,0,76,6,0,40,19,0,36,1,0,87,0,0,46,0,0,11,0,0,0,1,0
2021-05-19,Terengganu,Hulu Terengganu,0,0,0,13,0,0,32,0,0,41,0,0,32,0,0,111,0,0,31,0,0,4,0,0,1,0,0
2021-05-19,Terengganu,Kemaman,0,0,0,22,4,0,159,17,0,100,28,0,101,39,0,150,233,0,43,6,0,8,1,0,2,0,0
2021-05-19,Terengganu,Kuala Nerus,0,0,0,28,7,0,24,10,0,26,8,0,35,9,0,28,0,0,12,1,0,2,0,0,0,0,0
2021-05-19,Terengganu,Kuala Terengganu,0,0,0,31,30,0,47,37,0,49,50,0,101,52,0,81,229,0,18,69,0,2,2,0,1,1,0
2021-05-19,Terengganu,Marang,0,0,0,11,3,0,48,4,0,85,14,0,30,9,0,102,0,0,25,0,0,1,0,0,2,0,0
2021-05-19,Terengganu,Setiu,0,0,0,10,6,0,12,23,0,15,58,0,7,105,0,29,87,0,9,23,0,1,1,0,0,0,0
2021-05-19,W.P. Kuala Lumpur,Kuala Lumpur,25,2,0,2962,670,0,2910,740,0,2154,284,0,1451,167,0,987,80,0,3249,30,0,404,11,0,26,16,0
2021-05-19,W.P. Labuan,Labuan,0,0,0,0,33,0,0,39,0,0,39,0,0,122,0,0,105,0,0,23,0,0,3,0,0,1,0
2021-05-19,W.P. Putrajaya,Putrajaya,0,1,0,61,31,0,316,166,0,210,77,0,153,61,0,94,4,0,43,0,0,4,0,0,1,0,0
2021-05-20,Johor,Batu Pahat,0,0,0,0,12,0,2,22,0,3,15,0,20,17,0,303,24,0,78,143,0,11,203,0,0,0,0
2021-05-20,Johor,Johor Bahru,1,0,0,34,268,0,55,297,0,40,166,0,62,139,0,133,66,0,442,30,0,37,398,0,7,0,0
2021-05-20,Johor,Kluang,0,0,0,2,29,0,1,31,0,1,14,0,4,7,0,105,4,0,97,181,0,12,193,0,0,1,0
2021-05-20,Johor,Kota Tinggi,1,0,0,46,19,0,57,49,0,70,40,0,85,47,0,207,9,0,239,2,0,30,0,0,0,0,0
2021-05-20,Johor,Kulai,1,0,0,5,10,0,20,5,0,33,4,0,74,4,0,263,5,0,83,183,0,8,190,0,1,0,0
2021-05-20,Johor,Mersing,0,0,0,13,6,0,29,12,0,148,5,0,38,1,0,35,0,0,7,0,0,1,0,0,2,0,0
2021-05-20,Johor,Muar,0,0,0,5,0,0,7,1,0,0,0,0,0,0,0,285,0,0,39,0,0,6,0,0,0,0,0
2021-05-20,Johor,Pontian,0,0,0,3,107,0,6,150,0,16,91,0,53,99,0,37,0,0,12,0,0,5,1,0,0,0,0
2021-05-20,Johor,Segamat,0,0,0,30,0,0,46,1,0,120,0,0,192,0,0,201,0,0,223,0,0,21,0,0,0,0,0
2021-05-20,Johor,Tangkak,0,0,0,12,0,0,31,0,0,23,0,0,23,0,0,186,0,0,78,0,0,5,0,0,0,0,0
2021-05-20,Kedah,Baling,0,0,0,10,6,0,16,5,0,23,11,0,15,6,0,9,96,0,37,1,0,3,0,0,0,0,0
2021-05-20,Kedah,Bandar Baharu,0,0,0,25,0,0,42,0,0,66,0,0,62,0,0,133,0,0,20,0,0,0,0,0,0,0,0
2021-05-20,Kedah,Kota Setar,0,0,0,48,16,0,93,17,0,101,8,0,148,29,0,282,58,0,111,315,0,17,4,0,0,0,0
2021-05-20,Kedah,Kuala Muda,1,1,0,12,17,0,24,26,0,18,149,0,37,132,0,73,60,0,51,299,0,10,9,0,0,1,0
2021-05-20,Kedah,Kubang Pasu,0,0,0,2,0,0,3,0,0,6,0,0,12,1,0,291,0,0,20,1,0,4,0,0,1,0,0
2021-05-20,Kedah,Kulim,0,0,0,23,21,0,19,34,0,32,27,0,25,56,0,24,180,0,158,56,0,22,1,0,1,0,0
2021-05-20,Kedah,Langkawi,0,0,0,34,0,0,44,0,0,21,0,0,49,0,0,295,0,0,5,0,0,1,0,0,5,0,0
2021-05-20,Kedah,Padang Terap,0,0,0,10,0,0,17,0,0,20,2,0,22,0,0,117,0,0,51,0,0,8,0,0,0,0,0
2021-05-20,Kedah,Pendang,0,0,0,17,0,0,43,0,0,34,1,0,26,0,0,230,0,0,45,0,0,2,0,0,1,0,0
2021-05-20,Kedah,Pokok Sena,0,0,0,1,0,0,2,0,0,4,0,0,15,0,0,91,0,0,23,0,0,6,0,0,1,0,0
2021-05-20,Kedah,Sik,0,0,0,7,0,0,11,0,0,10,0,0,59,0,0,11,0,0,3,0,0,1,0,0,0,0,0
2021-05-20,Kedah,Yan,0,0,0,34,0,0,34,0,0,62,0,0,81,0,0,99,0,0,80,0,0,8,0,0,3,0,0
2021-05-20,Kelantan,Bachok,0,0,0,30,0,0,36,0,0,33,0,0,32,0,0,157,0,0,14,0,0,0,0,0,0,0,0
2021-05-20,Kelantan,Gua Musang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,Kelantan,Jeli,0,0,0,47,0,0,45,0,0,43,0,0,77,0,0,9,0,0,1,0,0,0,0,0,0,0,0
2021-05-20,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,Kelantan,Kota Bharu,0,0,0,19,33,0,29,76,0,80,45,0,122,31,0,49,4,0,292,0,0,23,0,0,1,1,0
2021-05-20,Kelantan,Kuala Krai,0,0,0,41,4,0,58,11,0,64,20,0,84,25,0,225,3,0,40,0,0,3,0,0,1,0,0
2021-05-20,Kelantan,Machang,0,0,0,5,1,0,15,2,0,40,3,0,44,1,0,185,1,0,9,0,0,2,0,0,0,0,0
2021-05-20,Kelantan,Pasir Mas,0,0,0,31,0,0,60,0,0,64,0,0,69,1,0,35,0,0,145,0,0,21,0,0,0,0,0
2021-05-20,Kelantan,Pasir Puteh,0,0,0,24,33,0,26,44,0,20,37,0,23,99,0,61,90,0,7,6,0,2,0,0,1,0,0
2021-05-20,Kelantan,Tanah Merah,0,0,0,29,1,0,26,3,0,45,0,0,36,1,0,263,0,0,26,0,0,2,0,0,0,0,0
2021-05-20,Kelantan,Tumpat,0,0,0,31,0,0,29,0,0,42,0,0,54,0,0,285,0,0,11,0,0,6,0,0,0,0,0
2021-05-20,Melaka,Alor Gajah,0,0,0,4,26,0,6,34,0,8,95,0,47,24,0,19,31,0,91,136,0,20,4,0,0,0,0
2021-05-20,Melaka,Jasin,0,0,0,2,1,0,21,5,0,15,13,0,18,13,0,11,143,0,146,37,0,0,1,0,0,0,0
2021-05-20,Melaka,Melaka Tengah,0,0,0,2,103,0,8,89,0,5,32,0,10,39,0,12,18,0,16,174,0,175,2,0,0,0,0
2021-05-20,Negeri Sembilan,Jelebu,0,0,0,5,1,0,7,0,0,6,0,0,18,0,0,56,0,0,63,0,0,7,0,0,0,0,0
2021-05-20,Negeri Sembilan,Jempol,0,0,0,11,1,0,19,4,0,7,10,0,20,17,0,27,202,0,83,51,0,0,1,0,1,0,0
2021-05-20,Negeri Sembilan,Kuala Pilah,0,0,0,13,0,0,22,0,0,11,0,0,22,0,0,21,0,0,114,0,0,6,0,0,1,0,0
2021-05-20,Negeri Sembilan,Port Dickson,0,0,0,3,4,0,5,5,0,5,3,0,6,5,0,19,6,0,85,1,0,3,0,0,0,0,0
2021-05-20,Negeri Sembilan,Rembau,0,0,0,12,0,0,11,0,0,14,0,0,11,0,0,72,0,0,4,0,0,0,0,0,0,0,0
2021-05-20,Negeri Sembilan,Seremban,0,0,0,13,21,0,25,49,0,16,33,0,48,35,0,67,41,0,249,229,0,17,0,0,1,0,0
2021-05-20,Negeri Sembilan,Tampin,0,0,0,1,1,0,3,1,0,4,1,0,12,3,0,64,4,0,66,2,0,12,1,0,0,0,0
2021-05-20,Pahang,Bentong,0,0,0,10,0,0,32,0,0,41,1,0,36,0,0,96,0,0,33,0,0,9,0,0,0,0,0
2021-05-20,Pahang,Bera,0,0,0,2,0,0,8,0,0,32,0,0,31,0,0,36,0,0,16,0,0,7,0,0,0,0,0
2021-05-20,Pahang,Cameron Highlands,0,0,0,2,53,0,0,45,0,1,41,0,2,22,0,1,8,0,0,0,0,15,0,0,0,1,0
2021-05-20,Pahang,Jerantut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,Pahang,Kuantan,0,0,0,2,5,0,15,20,0,14,5,0,4,3,0,19,7,0,11,26,0,3,0,0,0,0,0
2021-05-20,Pahang,Lipis,0,0,0,1,4,0,5,7,0,10,2,0,5,10,0,66,8,0,44,2,0,12,0,0,0,0,0
2021-05-20,Pahang,Maran,0,0,0,35,0,0,72,0,0,68,0,0,60,0,0,305,0,0,106,0,0,1,0,0,0,0,0
2021-05-20,Pahang,Pekan,0,0,0,18,11,0,24,9,0,151,9,0,24,21,0,26,4,0,9,0,0,1,0,0,0,0,0
2021-05-20,Pahang,Raub,0,0,0,14,0,0,12,0,0,7,0,0,35,0,0,280,0,0,49,0,0,9,0,0,0,0,0
2021-05-20,Pahang,Rompin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,Pahang,Temerloh,0,0,0,29,0,0,91,0,0,112,0,0,69,0,0,308,0,0,205,0,0,20,0,0,2,0,0
2021-05-20,Perak,Bagan Datuk,0,0,0,3,0,0,6,0,0,9,0,0,128,0,0,160,0,0,71,0,0,17,0,0,0,0,0
2021-05-20,Perak,Batang Padang,1,0,0,2,0,0,2,0,0,3,0,0,22,0,0,151,0,0,195,0,0,38,0,0,1,0,0
2021-05-20,Perak,Hilir Perak,1,0,0,8,23,0,26,11,0,25,2,0,22,1,0,151,1,0,157,0,0,33,0,0,0,0,0
2021-05-20,Perak,Hulu Perak,0,0,0,43,0,0,97,0,0,40,2,0,57,0,0,46,0,0,12,0,0,5,0,0,0,0,0
2021-05-20,Perak,Kampar,0,0,0,1,0,0,1,0,0,9,0,0,14,0,0,316,0,0,81,0,0,14,0,0,1,0,0
2021-05-20,Perak,Kerian,0,0,0,0,0,0,1,0,0,6,0,0,13,0,0,145,0,0,93,0,0,15,0,0,1,0,0
2021-05-20,Perak,Kinta,0,0,0,54,21,0,46,34,0,68,44,0,187,37,0,189,29,0,437,68,0,170,457,0,22,6,0
2021-05-20,Perak,Kuala Kangsar,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,66,0,0,187,1,0,24,0,0,2,0,0
2021-05-20,Perak,Larut Dan Matang,0,0,0,10,0,0,22,0,0,30,0,0,48,0,0,222,0,0,317,0,0,80,0,0,22,0,0
2021-05-20,Perak,Manjung,0,0,0,19,27,0,15,28,0,21,20,0,63,16,0,94,33,0,124,239,0,31,3,0,0,0,0
2021-05-20,Perak,Muallim,0,0,0,3,0,0,13,0,0,16,0,0,39,0,0,186,0,0,32,0,0,4,0,0,0,0,0
2021-05-20,Perak,Perak Tengah,0,0,0,15,4,0,10,5,0,11,7,0,4,4,0,233,3,0,11,1,0,4,0,0,1,0,0
2021-05-20,Perlis,Perlis,0,0,0,14,0,0,52,1,0,60,0,0,83,2,0,801,6,0,30,1,0,3,0,0,1,0,0
2021-05-20,Pulau Pinang,Barat Daya,0,0,0,7,11,0,4,55,0,16,0,0,10,0,0,20,0,0,216,3,0,10,0,0,0,0,0
2021-05-20,Pulau Pinang,Seberang Perai Selatan,0,0,0,1,0,0,5,0,0,2,1,0,7,0,0,141,5,0,240,1,0,47,0,0,1,0,0
2021-05-20,Pulau Pinang,Seberang Perai Tengah,0,0,0,40,12,0,30,13,0,37,17,0,55,53,0,77,62,0,304,19,0,79,10,0,3,0,0
2021-05-20,Pulau Pinang,Seberang Perai Utara,0,0,0,8,4,0,39,1,0,24,5,0,12,8,0,14,327,0,323,249,0,60,4,0,0,1,0
2021-05-20,Pulau Pinang,Timur Laut,0,0,0,6,33,0,19,20,0,19,14,0,23,9,0,35,9,0,30,523,0,305,9,0,1,0,0
2021-05-20,Sabah,Beaufort,0,0,0,42,0,0,43,2,0,56,0,0,43,0,0,56,1,0,13,0,0,3,0,0,1,0,0
2021-05-20,Sabah,Beluran,0,0,0,0,5,0,0,16,0,0,6,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-05-20,Sabah,Keningau,0,0,0,11,4,0,58,4,0,34,2,0,173,1,0,28,4,0,5,2,0,1,2,0,0,0,0
2021-05-20,Sabah,Kinabatangan,0,0,0,27,22,0,35,32,0,16,20,0,7,24,0,3,30,0,0,4,0,0,2,0,51,1,0
2021-05-20,Sabah,Kota Belud,0,0,0,2,0,0,1,0,0,4,0,0,7,0,0,9,0,0,3,0,0,4,0,0,1,0,0
2021-05-20,Sabah,Kota Kinabalu,0,0,0,25,14,0,106,12,0,92,13,0,62,22,0,458,33,0,69,84,0,9,3,0,2,0,0
2021-05-20,Sabah,Kota Marudu,0,0,0,3,60,0,4,54,0,0,58,0,1,52,0,0,7,0,0,2,0,0,1,0,0,0,0
2021-05-20,Sabah,Kuala Penyu,0,0,0,1,0,0,6,0,0,1,0,0,10,0,0,16,0,0,8,0,0,0,0,0,0,0,0
2021-05-20,Sabah,Kudat,0,0,0,3,3,0,13,7,0,3,18,0,4,11,0,0,6,0,1,0,0,0,0,0,0,0,0
