date,state,district,partial_foreigner,full_foreigner,booster_foreigner,partial_malaysian,full_malaysian,booster_malaysian,partial_missing,full_missing,booster_missing
2021-04-19,Pulau Pinang,Barat Daya,0,0,0,198,54,0,0,0,0
2021-04-19,Pulau Pinang,Seberang Perai Selatan,0,0,0,474,0,0,0,0,0
2021-04-19,Pulau Pinang,Seberang Perai Tengah,2,0,0,371,4,0,0,0,0
2021-04-19,Pulau Pinang,Seberang Perai Utara,4,0,0,636,10,0,0,0,0
2021-04-19,Pulau Pinang,Timur Laut,5,0,0,422,6,0,0,0,0
2021-04-19,Sabah,Beaufort,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Beluran,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Keningau,0,0,0,0,3,0,0,0,0
2021-04-19,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Kota Belud,0,0,0,0,1,0,0,0,0
2021-04-19,Sabah,Kota Kinabalu,10,0,0,472,116,0,0,0,0
2021-04-19,Sabah,Kota Marudu,0,0,0,208,6,0,0,0,0
2021-04-19,Sabah,Kuala Penyu,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Kudat,0,0,0,211,0,0,0,0,0
2021-04-19,Sabah,Kunak,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Lahad Datu,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Nabawan,0,0,0,0,3,0,0,0,0
2021-04-19,Sabah,Papar,0,0,0,244,0,0,0,0,0
2021-04-19,Sabah,Penampang,1,0,0,95,12,0,1,0,0
2021-04-19,Sabah,Pitas,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Putatan,0,0,0,6,0,0,0,0,0
2021-04-19,Sabah,Ranau,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Sandakan,0,0,0,331,13,0,0,0,0
2021-04-19,Sabah,Semporna,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Sipitang,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Tambunan,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Tawau,0,0,0,246,1,0,0,0,0
2021-04-19,Sabah,Telupid,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Tenom,0,0,0,0,0,0,0,0,0
2021-04-19,Sabah,Tongod,0,0,0,37,0,0,0,0,0
2021-04-19,Sabah,Tuaran,0,0,0,152,0,0,0,0,0
2021-04-19,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Bau,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Belaga,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Beluru,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Betong,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Bintulu,0,2,0,217,12,0,0,0,0
2021-04-19,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Dalat,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Daro,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Julau,0,0,0,0,1,0,0,0,0
2021-04-19,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Kapit,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Kuching,0,0,0,1,154,0,0,0,0
2021-04-19,Sarawak,Lawas,0,0,0,0,149,0,0,0,0
2021-04-19,Sarawak,Limbang,0,0,0,4,231,0,0,0,0
2021-04-19,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Lundu,0,0,0,0,12,0,0,0,0
2021-04-19,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Marudi,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Matu,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Miri,0,0,0,0,168,0,0,1,0
2021-04-19,Sarawak,Mukah,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Pakan,0,0,0,0,24,0,0,0,0
2021-04-19,Sarawak,Pusa,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Saratok,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Sarikei,0,0,0,0,47,0,0,0,0
2021-04-19,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Serian,0,1,0,6,301,0,0,0,0
2021-04-19,Sarawak,Sibu,1,0,0,852,1,0,1,0,0
2021-04-19,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Song,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Sri Aman,0,0,0,0,134,0,0,0,0
2021-04-19,Sarawak,Subis,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Tatau,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-04-19,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0
2021-04-19,Selangor,Gombak,50,0,0,100,7,0,0,0,0
2021-04-19,Selangor,Hulu Langat,2,0,0,776,0,0,0,0,0
2021-04-19,Selangor,Hulu Selangor,0,0,0,0,1,0,0,0,0
2021-04-19,Selangor,Klang,0,10,0,0,31,0,0,0,0
2021-04-19,Selangor,Kuala Langat,0,0,0,0,0,0,0,0,0
2021-04-19,Selangor,Kuala Selangor,0,0,0,36,0,0,0,0,0
2021-04-19,Selangor,Petaling,20,0,0,1007,888,0,0,0,0
2021-04-19,Selangor,Sabak Bernam,0,0,0,0,0,0,0,0,0
2021-04-19,Selangor,Sepang,0,0,0,334,9,0,0,0,0
2021-04-19,Terengganu,Besut,0,1,0,1,140,0,0,0,0
2021-04-19,Terengganu,Dungun,0,0,0,6,36,0,0,0,0
2021-04-19,Terengganu,Hulu Terengganu,0,0,0,31,78,0,0,0,0
2021-04-19,Terengganu,Kemaman,0,1,0,145,124,0,0,0,0
2021-04-19,Terengganu,Kuala Nerus,0,0,0,45,85,0,0,0,0
2021-04-19,Terengganu,Kuala Terengganu,0,0,0,176,210,0,0,0,0
2021-04-19,Terengganu,Marang,0,0,0,0,60,0,0,0,0
2021-04-19,Terengganu,Setiu,1,0,0,223,29,0,0,0,0
2021-04-19,W.P. Kuala Lumpur,Kuala Lumpur,131,5,0,2770,2243,0,0,0,0
2021-04-19,W.P. Labuan,Labuan,4,0,0,379,0,0,0,0,0
2021-04-19,W.P. Putrajaya,Putrajaya,3,0,0,377,109,0,0,0,0
2021-04-20,Johor,Batu Pahat,0,0,0,0,72,0,0,0,0
2021-04-20,Johor,Johor Bahru,4,0,0,846,444,0,0,0,0
2021-04-20,Johor,Kluang,0,0,0,0,155,0,0,0,0
2021-04-20,Johor,Kota Tinggi,0,0,0,6,120,0,0,0,0
2021-04-20,Johor,Kulai,0,0,0,0,0,0,0,0,0
2021-04-20,Johor,Mersing,0,0,0,6,0,0,0,0,0
2021-04-20,Johor,Muar,0,0,0,0,2,0,0,0,0
2021-04-20,Johor,Pontian,0,0,0,0,0,0,0,0,0
2021-04-20,Johor,Segamat,0,0,0,15,1,0,0,0,0
2021-04-20,Johor,Tangkak,0,0,0,0,0,0,0,0,0
2021-04-20,Kedah,Baling,0,0,0,124,2,0,0,0,0
2021-04-20,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0
2021-04-20,Kedah,Kota Setar,0,0,0,540,167,0,0,0,0
2021-04-20,Kedah,Kuala Muda,0,1,0,411,311,0,0,0,0
2021-04-20,Kedah,Kubang Pasu,0,0,0,195,170,0,0,0,0
2021-04-20,Kedah,Kulim,0,0,0,224,171,0,0,0,0
2021-04-20,Kedah,Langkawi,0,0,0,0,0,0,0,0,0
2021-04-20,Kedah,Padang Terap,0,0,0,0,19,0,0,0,0
2021-04-20,Kedah,Pendang,0,0,0,1,0,0,0,0,0
2021-04-20,Kedah,Pokok Sena,0,0,0,0,1,0,0,0,0
2021-04-20,Kedah,Sik,0,0,0,0,173,0,0,0,0
2021-04-20,Kedah,Yan,0,0,0,0,58,0,0,0,0
2021-04-20,Kelantan,Bachok,0,0,0,0,107,0,0,0,0
2021-04-20,Kelantan,Gua Musang,0,0,0,5,6,0,0,0,0
2021-04-20,Kelantan,Jeli,0,0,0,99,0,0,0,0,0
2021-04-20,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-04-20,Kelantan,Kota Bharu,5,0,0,474,424,0,1,0,0
2021-04-20,Kelantan,Kuala Krai,3,0,0,299,0,0,0,0,0
2021-04-20,Kelantan,Machang,0,0,0,236,0,0,0,0,0
2021-04-20,Kelantan,Pasir Mas,1,0,0,124,1,0,0,0,0
2021-04-20,Kelantan,Pasir Puteh,0,0,0,96,0,0,0,0,0
2021-04-20,Kelantan,Tanah Merah,0,0,0,110,0,0,0,0,0
2021-04-20,Kelantan,Tumpat,0,0,0,1,119,0,0,0,0
2021-04-20,Melaka,Alor Gajah,0,0,0,406,0,0,0,0,0
2021-04-20,Melaka,Jasin,0,0,0,271,53,0,0,0,0
2021-04-20,Melaka,Melaka Tengah,0,0,0,546,264,0,0,0,0
2021-04-20,Negeri Sembilan,Jelebu,0,0,0,68,21,0,0,0,0
2021-04-20,Negeri Sembilan,Jempol,0,0,0,286,18,0,0,0,0
2021-04-20,Negeri Sembilan,Kuala Pilah,0,0,0,88,12,0,0,0,0
2021-04-20,Negeri Sembilan,Port Dickson,0,0,0,41,121,0,0,0,0
2021-04-20,Negeri Sembilan,Rembau,0,0,0,186,0,0,0,0,0
2021-04-20,Negeri Sembilan,Seremban,3,2,0,726,226,0,0,0,0
2021-04-20,Negeri Sembilan,Tampin,0,0,0,0,48,0,0,0,0
2021-04-20,Pahang,Bentong,0,0,0,126,0,0,0,0,0
2021-04-20,Pahang,Bera,0,0,0,0,0,0,0,0,0
2021-04-20,Pahang,Cameron Highlands,0,0,0,0,0,0,0,0,0
2021-04-20,Pahang,Jerantut,0,0,0,1,1,0,0,0,0
2021-04-20,Pahang,Kuantan,2,0,0,722,30,0,0,0,0
2021-04-20,Pahang,Lipis,0,0,0,330,0,0,0,0,0
2021-04-20,Pahang,Maran,0,0,0,0,0,0,0,0,0
2021-04-20,Pahang,Pekan,0,0,0,0,0,0,0,0,0
2021-04-20,Pahang,Raub,0,0,0,0,0,0,0,0,0
2021-04-20,Pahang,Rompin,2,0,0,316,0,0,0,0,0
2021-04-20,Pahang,Temerloh,0,0,0,475,0,0,0,0,0
2021-04-20,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0
2021-04-20,Perak,Batang Padang,0,0,0,15,0,0,0,0,0
2021-04-20,Perak,Hilir Perak,0,0,0,33,4,0,0,0,0
2021-04-20,Perak,Hulu Perak,0,0,0,0,0,0,0,0,0
2021-04-20,Perak,Kampar,0,0,0,0,0,0,0,0,0
2021-04-20,Perak,Kerian,0,0,0,0,0,0,0,0,0
2021-04-20,Perak,Kinta,4,0,0,1086,7,0,0,0,0
2021-04-20,Perak,Kuala Kangsar,0,0,0,241,0,0,0,0,0
2021-04-20,Perak,Larut Dan Matang,0,0,0,0,0,0,0,0,0
2021-04-20,Perak,Manjung,0,0,0,0,0,0,0,0,0
2021-04-20,Perak,Muallim,0,0,0,6,2,0,0,0,0
2021-04-20,Perak,Perak Tengah,0,0,0,37,2,0,0,0,0
2021-04-20,Perlis,Perlis,1,0,0,773,1,0,0,0,0
2021-04-20,Pulau Pinang,Barat Daya,1,1,0,250,84,0,0,0,0
2021-04-20,Pulau Pinang,Seberang Perai Selatan,1,0,0,539,0,0,1,0,0
2021-04-20,Pulau Pinang,Seberang Perai Tengah,0,0,0,430,3,0,0,0,0
2021-04-20,Pulau Pinang,Seberang Perai Utara,13,0,0,642,0,0,0,0,0
2021-04-20,Pulau Pinang,Timur Laut,2,0,0,556,5,0,1,0,0
2021-04-20,Sabah,Beaufort,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Beluran,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Keningau,0,0,0,17,2,0,0,0,0
2021-04-20,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Kota Belud,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Kota Kinabalu,14,0,0,600,109,0,1,0,0
2021-04-20,Sabah,Kota Marudu,1,0,0,205,0,0,0,0,0
2021-04-20,Sabah,Kuala Penyu,0,0,0,0,1,0,0,0,0
2021-04-20,Sabah,Kudat,3,0,0,332,0,0,0,0,0
2021-04-20,Sabah,Kunak,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Lahad Datu,0,0,0,2,10,0,0,0,0
2021-04-20,Sabah,Nabawan,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Papar,0,0,0,247,0,0,0,0,0
2021-04-20,Sabah,Penampang,0,0,0,139,0,0,0,0,0
2021-04-20,Sabah,Pitas,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Putatan,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Ranau,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Sandakan,0,0,0,335,132,0,0,0,0
2021-04-20,Sabah,Semporna,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Sipitang,0,0,0,118,1,0,0,0,0
2021-04-20,Sabah,Tambunan,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Tawau,0,0,0,381,36,0,0,0,0
2021-04-20,Sabah,Telupid,0,0,0,0,1,0,0,0,0
2021-04-20,Sabah,Tenom,0,0,0,0,0,0,0,0,0
2021-04-20,Sabah,Tongod,2,0,0,70,0,0,1,0,0
2021-04-20,Sabah,Tuaran,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Bau,0,1,0,0,96,0,0,0,0
2021-04-20,Sarawak,Belaga,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Beluru,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Betong,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Bintulu,0,2,0,192,1,0,0,0,0
2021-04-20,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Dalat,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Daro,0,0,0,0,46,0,0,0,0
2021-04-20,Sarawak,Julau,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Kapit,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Kuching,0,0,0,26,1680,0,0,0,0
2021-04-20,Sarawak,Lawas,0,0,0,2,147,0,0,0,0
2021-04-20,Sarawak,Limbang,0,0,0,2,221,0,0,0,0
2021-04-20,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Lundu,0,0,0,0,164,0,0,0,0
2021-04-20,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Marudi,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Matu,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Miri,0,0,0,4,313,0,0,0,0
2021-04-20,Sarawak,Mukah,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Pakan,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Pusa,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Samarahan,0,2,0,0,513,0,0,0,0
2021-04-20,Sarawak,Saratok,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Sarikei,0,0,0,0,50,0,0,0,0
2021-04-20,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Serian,0,0,0,0,1,0,0,0,0
2021-04-20,Sarawak,Sibu,0,1,0,73,126,0,0,0,0
2021-04-20,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Song,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Subis,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Tatau,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-04-20,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0
2021-04-20,Selangor,Gombak,67,5,0,188,65,0,0,0,0
2021-04-20,Selangor,Hulu Langat,1,0,0,842,2,0,0,0,0
2021-04-20,Selangor,Hulu Selangor,0,0,0,0,0,0,0,0,0
2021-04-20,Selangor,Klang,5,0,0,560,20,0,0,0,0
2021-04-20,Selangor,Kuala Langat,0,0,0,0,0,0,0,0,0
2021-04-20,Selangor,Kuala Selangor,0,0,0,30,4,0,0,0,0
2021-04-20,Selangor,Petaling,21,2,0,1071,1229,0,0,0,0
2021-04-20,Selangor,Sabak Bernam,0,0,0,60,90,0,0,0,0
2021-04-20,Selangor,Sepang,1,0,0,289,40,0,0,0,0
2021-04-20,Terengganu,Besut,0,0,0,4,135,0,0,0,0
2021-04-20,Terengganu,Dungun,0,0,0,29,20,0,0,0,0
2021-04-20,Terengganu,Hulu Terengganu,0,0,0,0,0,0,0,0,0
2021-04-20,Terengganu,Kemaman,0,0,0,227,119,0,1,0,0
2021-04-20,Terengganu,Kuala Nerus,0,0,0,5,47,0,0,0,0
2021-04-20,Terengganu,Kuala Terengganu,0,0,0,215,152,0,0,0,0
2021-04-20,Terengganu,Marang,0,1,0,0,70,0,0,0,0
2021-04-20,Terengganu,Setiu,0,0,0,220,31,0,0,0,0
2021-04-20,W.P. Kuala Lumpur,Kuala Lumpur,86,11,0,1842,2155,0,0,0,0
2021-04-20,W.P. Labuan,Labuan,1,0,0,499,0,0,0,0,0
2021-04-20,W.P. Putrajaya,Putrajaya,0,0,0,0,1,0,0,0,0
2021-04-21,Johor,Batu Pahat,0,0,0,0,0,0,0,0,0
2021-04-21,Johor,Johor Bahru,0,0,0,5,550,0,0,0,0
2021-04-21,Johor,Kluang,0,0,0,5,144,0,0,0,0
2021-04-21,Johor,Kota Tinggi,0,0,0,15,306,0,0,0,0
2021-04-21,Johor,Kulai,0,0,0,0,0,0,0,0,0
2021-04-21,Johor,Mersing,0,0,0,0,0,0,0,0,0
2021-04-21,Johor,Muar,0,0,0,0,0,0,0,0,0
2021-04-21,Johor,Pontian,0,0,0,0,0,0,0,0,0
2021-04-21,Johor,Segamat,0,0,0,0,0,0,0,0,0
2021-04-21,Johor,Tangkak,0,0,0,10,40,0,0,1,0
2021-04-21,Kedah,Baling,0,0,0,126,83,0,0,0,0
2021-04-21,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0
2021-04-21,Kedah,Kota Setar,1,0,0,505,29,0,0,0,0
2021-04-21,Kedah,Kuala Muda,1,3,0,159,692,0,0,0,0
2021-04-21,Kedah,Kubang Pasu,0,0,0,251,141,0,0,0,0
2021-04-21,Kedah,Kulim,0,7,0,212,191,0,0,0,0
2021-04-21,Kedah,Langkawi,0,0,0,1,0,0,0,0,0
2021-04-21,Kedah,Padang Terap,0,0,0,0,0,0,0,0,0
2021-04-21,Kedah,Pendang,0,0,0,2,94,0,0,0,0
2021-04-21,Kedah,Pokok Sena,0,0,0,0,1,0,0,0,0
2021-04-21,Kedah,Sik,0,0,0,0,0,0,0,0,0
2021-04-21,Kedah,Yan,0,0,0,0,71,0,0,0,0
2021-04-21,Kelantan,Bachok,0,0,0,1,72,0,0,0,0
2021-04-21,Kelantan,Gua Musang,0,0,0,0,0,0,0,0,0
2021-04-21,Kelantan,Jeli,0,0,0,83,0,0,0,0,0
2021-04-21,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-04-21,Kelantan,Kota Bharu,43,0,0,17,342,0,2,0,0
2021-04-21,Kelantan,Kuala Krai,0,0,0,120,0,0,0,0,0
2021-04-21,Kelantan,Machang,0,0,0,204,0,0,0,0,0
2021-04-21,Kelantan,Pasir Mas,0,0,0,117,0,0,0,0,0
2021-04-21,Kelantan,Pasir Puteh,8,0,0,144,0,0,0,0,0
2021-04-21,Kelantan,Tanah Merah,0,0,0,0,0,0,0,0,0
2021-04-21,Kelantan,Tumpat,0,0,0,1,119,0,0,0,0
2021-04-21,Melaka,Alor Gajah,0,0,0,412,0,0,0,0,0
2021-04-21,Melaka,Jasin,0,0,0,240,66,0,0,0,0
2021-04-21,Melaka,Melaka Tengah,5,0,0,239,651,0,0,0,0
2021-04-21,Negeri Sembilan,Jelebu,0,0,0,0,36,0,0,0,0
2021-04-21,Negeri Sembilan,Jempol,0,0,0,230,0,0,0,0,0
2021-04-21,Negeri Sembilan,Kuala Pilah,0,0,0,4,6,0,0,0,0
2021-04-21,Negeri Sembilan,Port Dickson,0,0,0,33,45,0,0,0,0
2021-04-21,Negeri Sembilan,Rembau,0,0,0,0,0,0,0,0,0
2021-04-21,Negeri Sembilan,Seremban,1,0,0,496,250,0,0,0,0
2021-04-21,Negeri Sembilan,Tampin,0,0,0,0,43,0,0,0,0
2021-04-21,Pahang,Bentong,0,0,0,126,0,0,0,0,0
2021-04-21,Pahang,Bera,0,0,0,0,0,0,0,0,0
2021-04-21,Pahang,Cameron Highlands,0,0,0,0,0,0,0,0,0
2021-04-21,Pahang,Jerantut,0,0,0,0,1,0,0,0,0
2021-04-21,Pahang,Kuantan,5,0,0,740,5,0,1,0,0
2021-04-21,Pahang,Lipis,1,0,0,353,0,0,0,0,0
2021-04-21,Pahang,Maran,0,0,0,1,0,0,0,0,0
2021-04-21,Pahang,Pekan,0,0,0,54,0,0,0,0,0
2021-04-21,Pahang,Raub,0,0,0,0,0,0,0,0,0
2021-04-21,Pahang,Rompin,0,0,0,273,6,0,0,0,0
2021-04-21,Pahang,Temerloh,0,0,0,492,0,0,0,0,0
2021-04-21,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0
2021-04-21,Perak,Batang Padang,0,0,0,0,0,0,0,0,0
2021-04-21,Perak,Hilir Perak,0,0,0,15,3,0,0,0,0
2021-04-21,Perak,Hulu Perak,0,0,0,0,0,0,0,0,0
2021-04-21,Perak,Kampar,0,0,0,0,0,0,0,0,0
2021-04-21,Perak,Kerian,0,0,0,0,1,0,0,0,0
2021-04-21,Perak,Kinta,14,0,0,239,5,0,0,0,0
2021-04-21,Perak,Kuala Kangsar,0,0,0,0,0,0,0,0,0
2021-04-21,Perak,Larut Dan Matang,0,0,0,0,0,0,0,0,0
2021-04-21,Perak,Manjung,0,0,0,0,0,0,0,0,0
2021-04-21,Perak,Muallim,0,0,0,6,0,0,0,0,0
2021-04-21,Perak,Perak Tengah,0,0,0,15,0,0,0,0,0
2021-04-21,Perlis,Perlis,3,0,0,673,244,0,0,0,0
2021-04-21,Pulau Pinang,Barat Daya,0,0,0,274,102,0,0,0,0
2021-04-21,Pulau Pinang,Seberang Perai Selatan,1,0,0,568,0,0,0,0,0
2021-04-21,Pulau Pinang,Seberang Perai Tengah,0,0,0,426,0,0,0,0,0
2021-04-21,Pulau Pinang,Seberang Perai Utara,0,0,0,660,0,0,0,0,0
2021-04-21,Pulau Pinang,Timur Laut,4,0,0,590,116,0,0,0,0
2021-04-21,Sabah,Beaufort,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Beluran,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Keningau,0,0,0,12,6,0,0,0,0
2021-04-21,Sabah,Kinabatangan,2,0,0,71,1,0,0,0,0
2021-04-21,Sabah,Kota Belud,0,0,0,0,1,0,0,0,0
2021-04-21,Sabah,Kota Kinabalu,5,0,0,601,74,0,0,0,0
2021-04-21,Sabah,Kota Marudu,1,0,0,204,0,0,0,0,0
2021-04-21,Sabah,Kuala Penyu,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Kudat,1,0,0,318,0,0,0,0,0
2021-04-21,Sabah,Kunak,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Lahad Datu,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Nabawan,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Papar,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Penampang,2,0,0,148,0,0,0,0,0
2021-04-21,Sabah,Pitas,0,0,0,2,0,0,0,0,0
2021-04-21,Sabah,Putatan,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Ranau,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Sandakan,2,1,0,394,150,0,0,0,0
2021-04-21,Sabah,Semporna,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Sipitang,0,0,0,103,0,0,0,0,0
2021-04-21,Sabah,Tambunan,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Tawau,0,0,0,445,38,0,0,0,0
2021-04-21,Sabah,Telupid,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Tenom,0,0,0,0,0,0,0,0,0
2021-04-21,Sabah,Tongod,2,0,0,70,0,0,0,0,0
2021-04-21,Sabah,Tuaran,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Bau,0,1,0,0,96,0,0,0,0
2021-04-21,Sarawak,Belaga,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Beluru,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Betong,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Bintulu,0,2,0,1,250,0,0,0,0
2021-04-21,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Dalat,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Daro,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Julau,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Kanowit,0,0,0,0,40,0,0,0,0
2021-04-21,Sarawak,Kapit,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Kuching,0,5,0,245,1167,0,0,0,0
2021-04-21,Sarawak,Lawas,0,0,0,2,175,0,0,0,0
2021-04-21,Sarawak,Limbang,0,0,0,0,3,0,0,0,0
2021-04-21,Sarawak,Lubok Antu,0,0,0,0,30,0,0,0,0
2021-04-21,Sarawak,Lundu,0,0,0,0,258,0,0,0,0
2021-04-21,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Marudi,0,0,0,0,54,0,0,0,0
2021-04-21,Sarawak,Matu,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Miri,0,1,0,0,539,0,0,0,0
2021-04-21,Sarawak,Mukah,0,0,0,0,120,0,0,0,0
2021-04-21,Sarawak,Pakan,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Pusa,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Samarahan,0,6,0,1,402,0,0,0,0
2021-04-21,Sarawak,Saratok,0,0,0,0,133,0,0,0,0
2021-04-21,Sarawak,Sarikei,0,0,0,0,47,0,0,0,0
2021-04-21,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0
2021-04-21,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
