date,state,district,partial_comorbid,full_comorbid,booster_comorbid,partial_oku,full_oku,booster_oku,partial_hcw,full_hcw,booster_hcw
2021-09-15,Pulau Pinang,Seberang Perai Utara,126,392,0,23,8,0,0,4,0
2021-09-15,Pulau Pinang,Timur Laut,220,1079,0,12,26,0,3,52,0
2021-09-15,Sabah,Beaufort,65,14,0,7,1,0,0,0,0
2021-09-15,Sabah,Beluran,2,1,0,0,1,0,0,0,0
2021-09-15,Sabah,Keningau,131,349,0,4,8,0,2,2,0
2021-09-15,Sabah,Kinabatangan,27,57,0,4,9,0,1,0,0
2021-09-15,Sabah,Kota Belud,34,74,0,0,2,0,0,0,0
2021-09-15,Sabah,Kota Kinabalu,274,464,0,17,28,0,5,15,0
2021-09-15,Sabah,Kota Marudu,77,80,0,3,3,0,0,0,0
2021-09-15,Sabah,Kuala Penyu,3,3,0,1,0,0,0,0,0
2021-09-15,Sabah,Kudat,10,80,0,3,1,0,0,4,0
2021-09-15,Sabah,Kunak,9,98,0,0,6,0,0,1,0
2021-09-15,Sabah,Lahad Datu,70,79,0,2,5,0,2,0,0
2021-09-15,Sabah,Nabawan,8,33,0,0,1,0,0,0,0
2021-09-15,Sabah,Papar,40,162,0,1,8,0,0,3,0
2021-09-15,Sabah,Penampang,78,139,0,7,5,0,0,0,0
2021-09-15,Sabah,Pitas,9,20,0,0,0,0,0,0,0
2021-09-15,Sabah,Putatan,43,104,0,6,2,0,1,3,0
2021-09-15,Sabah,Ranau,26,20,0,2,0,0,0,0,0
2021-09-15,Sabah,Sandakan,189,802,0,16,42,0,1,6,0
2021-09-15,Sabah,Semporna,42,59,0,2,6,0,1,0,0
2021-09-15,Sabah,Sipitang,32,60,0,1,2,0,2,0,0
2021-09-15,Sabah,Tambunan,7,37,0,0,4,0,0,0,0
2021-09-15,Sabah,Tawau,189,58,0,5,10,0,3,2,0
2021-09-15,Sabah,Telupid,12,10,0,0,4,0,0,0,0
2021-09-15,Sabah,Tenom,24,48,0,1,0,0,0,0,0
2021-09-15,Sabah,Tongod,7,20,0,0,2,0,0,0,0
2021-09-15,Sabah,Tuaran,38,293,0,2,24,0,0,6,0
2021-09-15,Sarawak,Asajaya,0,4,0,0,2,0,0,1,0
2021-09-15,Sarawak,Bau,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Belaga,1,1,0,0,0,0,0,0,0
2021-09-15,Sarawak,Beluru,0,6,0,0,0,0,0,1,0
2021-09-15,Sarawak,Betong,35,2,0,5,0,0,0,0,0
2021-09-15,Sarawak,Bintulu,12,18,0,0,1,0,0,0,0
2021-09-15,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Dalat,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Daro,0,0,0,0,1,0,0,0,0
2021-09-15,Sarawak,Julau,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Kapit,7,13,0,0,1,0,0,0,0
2021-09-15,Sarawak,Kuching,107,116,0,11,14,0,1,4,0
2021-09-15,Sarawak,Lawas,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Limbang,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Lundu,0,2,0,0,0,0,0,0,0
2021-09-15,Sarawak,Maradong,1,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Marudi,17,0,0,4,0,0,0,0,0
2021-09-15,Sarawak,Matu,0,4,0,0,0,0,0,0,0
2021-09-15,Sarawak,Miri,39,51,0,2,3,0,0,0,0
2021-09-15,Sarawak,Mukah,1,4,0,0,1,0,0,1,0
2021-09-15,Sarawak,Pakan,0,1,0,0,0,0,0,0,0
2021-09-15,Sarawak,Pusa,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Samarahan,5,10,0,2,2,0,0,0,0
2021-09-15,Sarawak,Saratok,0,15,0,0,2,0,0,0,0
2021-09-15,Sarawak,Sarikei,7,9,0,0,0,0,0,0,0
2021-09-15,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Selangau,3,17,0,0,3,0,0,0,0
2021-09-15,Sarawak,Serian,8,80,0,0,4,0,0,0,0
2021-09-15,Sarawak,Sibu,117,38,0,6,4,0,0,0,0
2021-09-15,Sarawak,Simunjan,1,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Song,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Sri Aman,1,11,0,0,0,0,0,0,0
2021-09-15,Sarawak,Subis,2,19,0,0,0,0,0,0,0
2021-09-15,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Tatau,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-09-15,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0
2021-09-15,Selangor,Gombak,213,363,0,13,24,0,5,11,0
2021-09-15,Selangor,Hulu Langat,56,951,0,11,55,0,2,44,0
2021-09-15,Selangor,Hulu Selangor,46,191,0,2,13,0,1,2,0
2021-09-15,Selangor,Klang,341,716,0,40,48,0,4,13,0
2021-09-15,Selangor,Kuala Langat,8,194,0,0,21,0,1,6,0
2021-09-15,Selangor,Kuala Selangor,114,122,0,24,11,0,2,3,0
2021-09-15,Selangor,Petaling,475,1833,0,48,164,0,13,97,0
2021-09-15,Selangor,Sabak Bernam,19,92,0,2,6,0,0,0,0
2021-09-15,Selangor,Sepang,280,264,0,33,45,0,3,10,0
2021-09-15,Terengganu,Besut,55,228,0,7,9,0,1,2,0
2021-09-15,Terengganu,Dungun,27,185,0,1,6,0,0,5,0
2021-09-15,Terengganu,Hulu Terengganu,11,138,0,2,7,0,1,2,0
2021-09-15,Terengganu,Kemaman,115,671,0,10,29,0,2,6,0
2021-09-15,Terengganu,Kuala Nerus,18,171,0,1,32,0,1,2,0
2021-09-15,Terengganu,Kuala Terengganu,85,974,0,4,50,0,4,17,0
2021-09-15,Terengganu,Marang,24,229,0,1,13,0,0,0,0
2021-09-15,Terengganu,Setiu,22,104,0,2,9,0,0,2,0
2021-09-15,W.P. Kuala Lumpur,Kuala Lumpur,700,4074,0,68,484,0,22,234,0
2021-09-15,W.P. Labuan,Labuan,23,12,0,3,1,0,0,0,0
2021-09-15,W.P. Putrajaya,Putrajaya,59,199,0,4,12,0,2,10,0
2021-09-16,Johor,Batu Pahat,97,939,0,16,129,0,2,6,0
2021-09-16,Johor,Johor Bahru,1373,2726,0,357,1266,0,85,85,0
2021-09-16,Johor,Kluang,68,1378,0,7,157,0,2,16,0
2021-09-16,Johor,Kota Tinggi,48,428,0,23,35,0,0,6,0
2021-09-16,Johor,Kulai,50,461,0,9,121,0,6,23,0
2021-09-16,Johor,Mersing,34,77,0,3,6,0,0,0,0
2021-09-16,Johor,Muar,47,356,0,6,70,0,2,2,0
2021-09-16,Johor,Pontian,29,402,0,3,64,0,0,6,0
2021-09-16,Johor,Segamat,61,810,0,6,36,0,2,5,0
2021-09-16,Johor,Tangkak,10,5,0,0,0,0,0,0,0
2021-09-16,Kedah,Baling,23,132,0,3,23,0,8,2,0
2021-09-16,Kedah,Bandar Baharu,2,100,0,0,6,0,0,1,0
2021-09-16,Kedah,Kota Setar,98,855,0,14,45,0,4,128,0
2021-09-16,Kedah,Kuala Muda,122,1363,0,6,220,0,0,23,0
2021-09-16,Kedah,Kubang Pasu,37,210,0,7,6,0,3,13,0
2021-09-16,Kedah,Kulim,60,154,0,3,37,0,0,4,0
2021-09-16,Kedah,Langkawi,0,0,0,0,0,0,0,0,0
2021-09-16,Kedah,Padang Terap,2,13,0,0,0,0,0,5,0
2021-09-16,Kedah,Pendang,28,176,0,1,7,0,0,0,0
2021-09-16,Kedah,Pokok Sena,15,16,0,2,1,0,0,0,0
2021-09-16,Kedah,Sik,0,21,0,0,0,0,0,0,0
2021-09-16,Kedah,Yan,21,192,0,1,38,0,0,7,0
2021-09-16,Kelantan,Bachok,35,134,0,1,8,0,1,4,0
2021-09-16,Kelantan,Gua Musang,234,187,0,7,8,0,0,1,0
2021-09-16,Kelantan,Jeli,3,0,0,2,0,0,0,0,0
2021-09-16,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-09-16,Kelantan,Kota Bharu,103,283,0,7,67,0,0,4,0
2021-09-16,Kelantan,Kuala Krai,1,4,0,0,7,0,0,0,0
2021-09-16,Kelantan,Machang,0,0,0,0,0,0,0,0,0
2021-09-16,Kelantan,Pasir Mas,35,525,0,4,69,0,1,3,0
2021-09-16,Kelantan,Pasir Puteh,1,1,0,0,0,0,0,0,0
2021-09-16,Kelantan,Tanah Merah,37,228,0,1,14,0,0,2,0
2021-09-16,Kelantan,Tumpat,23,139,0,1,103,0,0,0,0
2021-09-16,Melaka,Alor Gajah,1,19,0,0,3,0,0,1,0
2021-09-16,Melaka,Jasin,12,4,0,1,0,0,1,1,0
2021-09-16,Melaka,Melaka Tengah,66,357,0,5,50,0,0,7,0
2021-09-16,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0
2021-09-16,Negeri Sembilan,Jempol,6,0,0,2,0,0,0,0,0
2021-09-16,Negeri Sembilan,Kuala Pilah,0,0,0,0,0,0,0,0,0
2021-09-16,Negeri Sembilan,Port Dickson,3,2,0,0,0,0,0,1,0
2021-09-16,Negeri Sembilan,Rembau,0,2,0,0,2,0,0,0,0
2021-09-16,Negeri Sembilan,Seremban,9,249,0,1,28,0,0,5,0
2021-09-16,Negeri Sembilan,Tampin,0,0,0,0,0,0,0,0,0
2021-09-16,Pahang,Bentong,3,506,0,0,14,0,0,2,0
2021-09-16,Pahang,Bera,3,0,0,0,1,0,0,0,0
2021-09-16,Pahang,Cameron Highlands,8,2,0,3,1,0,0,0,0
2021-09-16,Pahang,Jerantut,2,10,0,3,6,0,0,0,0
2021-09-16,Pahang,Kuantan,103,292,0,4,19,0,2,9,0
2021-09-16,Pahang,Lipis,2,2,0,0,1,0,0,0,0
2021-09-16,Pahang,Maran,2,0,0,0,0,0,0,0,0
2021-09-16,Pahang,Pekan,5,8,0,2,2,0,0,0,0
2021-09-16,Pahang,Raub,28,3,0,2,1,0,2,0,0
2021-09-16,Pahang,Rompin,81,2,0,15,0,0,0,0,0
2021-09-16,Pahang,Temerloh,22,1,0,2,0,0,0,0,0
2021-09-16,Perak,Bagan Datuk,13,5,0,1,2,0,0,0,0
2021-09-16,Perak,Batang Padang,74,94,0,4,24,0,0,0,0
2021-09-16,Perak,Hilir Perak,64,137,0,13,3,0,0,1,0
2021-09-16,Perak,Hulu Perak,27,55,0,1,4,0,0,1,0
2021-09-16,Perak,Kampar,46,52,0,6,3,0,0,4,0
2021-09-16,Perak,Kerian,111,554,0,14,17,0,1,6,0
2021-09-16,Perak,Kinta,1041,1025,0,69,21,0,8,32,0
2021-09-16,Perak,Kuala Kangsar,71,20,0,10,1,0,1,0,0
2021-09-16,Perak,Larut Dan Matang,84,391,0,19,5,0,0,22,0
2021-09-16,Perak,Manjung,130,137,0,35,15,0,3,6,0
2021-09-16,Perak,Muallim,15,28,0,1,1,0,1,0,0
2021-09-16,Perak,Perak Tengah,70,47,0,4,4,0,0,2,0
2021-09-16,Perlis,Perlis,7,39,0,0,20,0,0,1,0
2021-09-16,Pulau Pinang,Barat Daya,166,364,0,29,39,0,8,8,0
2021-09-16,Pulau Pinang,Seberang Perai Selatan,92,229,0,20,11,0,3,5,0
2021-09-16,Pulau Pinang,Seberang Perai Tengah,202,427,0,13,92,0,2,4,0
2021-09-16,Pulau Pinang,Seberang Perai Utara,141,401,0,28,41,0,1,14,0
2021-09-16,Pulau Pinang,Timur Laut,148,831,0,8,16,0,4,41,0
2021-09-16,Sabah,Beaufort,3,10,0,3,2,0,0,0,0
2021-09-16,Sabah,Beluran,4,25,0,0,7,0,0,0,0
2021-09-16,Sabah,Keningau,100,169,0,8,2,0,0,0,0
2021-09-16,Sabah,Kinabatangan,51,82,0,8,19,0,0,1,0
2021-09-16,Sabah,Kota Belud,76,57,0,3,3,0,0,1,0
2021-09-16,Sabah,Kota Kinabalu,373,337,0,72,21,0,4,4,0
2021-09-16,Sabah,Kota Marudu,62,99,0,4,3,0,0,0,0
2021-09-16,Sabah,Kuala Penyu,0,6,0,0,0,0,0,0,0
2021-09-16,Sabah,Kudat,48,6,0,4,0,0,0,0,0
2021-09-16,Sabah,Kunak,32,123,0,8,14,0,0,0,0
2021-09-16,Sabah,Lahad Datu,135,61,0,16,1,0,0,1,0
2021-09-16,Sabah,Nabawan,21,141,0,0,2,0,0,1,0
2021-09-16,Sabah,Papar,97,101,0,26,8,0,1,0,0
2021-09-16,Sabah,Penampang,465,100,0,26,6,0,0,0,0
2021-09-16,Sabah,Pitas,13,22,0,1,1,0,1,1,0
2021-09-16,Sabah,Putatan,91,78,0,9,7,0,0,0,0
2021-09-16,Sabah,Ranau,31,57,0,6,4,0,0,0,0
2021-09-16,Sabah,Sandakan,338,1087,0,30,63,0,0,11,0
2021-09-16,Sabah,Semporna,55,63,0,11,5,0,3,1,0
2021-09-16,Sabah,Sipitang,6,2,0,1,0,0,0,0,0
2021-09-16,Sabah,Tambunan,6,27,0,0,0,0,0,0,0
2021-09-16,Sabah,Tawau,318,124,0,48,2,0,1,1,0
2021-09-16,Sabah,Telupid,12,13,0,0,1,0,0,0,0
2021-09-16,Sabah,Tenom,22,44,0,3,2,0,0,0,0
2021-09-16,Sabah,Tongod,3,33,0,0,3,0,0,0,0
2021-09-16,Sabah,Tuaran,26,73,0,1,4,0,0,0,0
2021-09-16,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Bau,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Belaga,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Beluru,1,2,0,0,0,0,0,0,0
2021-09-16,Sarawak,Betong,29,0,0,7,0,0,0,0,0
2021-09-16,Sarawak,Bintulu,117,1,0,13,0,0,0,0,0
2021-09-16,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Dalat,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Daro,2,1,0,0,0,0,0,0,0
2021-09-16,Sarawak,Julau,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Kanowit,1,15,0,0,0,0,0,0,0
2021-09-16,Sarawak,Kapit,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Kuching,43,54,0,5,2,0,0,1,0
2021-09-16,Sarawak,Lawas,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Limbang,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Lundu,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Marudi,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Matu,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Miri,26,70,0,2,1,0,0,0,0
2021-09-16,Sarawak,Mukah,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Pakan,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Pusa,0,10,0,0,2,0,0,0,0
2021-09-16,Sarawak,Samarahan,0,1,0,0,0,0,0,0,0
2021-09-16,Sarawak,Saratok,0,3,0,0,0,0,0,0,0
2021-09-16,Sarawak,Sarikei,0,4,0,0,1,0,0,0,0
2021-09-16,Sarawak,Sebauh,1,3,0,0,0,0,0,0,0
2021-09-16,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Serian,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Sibu,3,3,0,0,0,0,0,0,0
2021-09-16,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Song,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Sri Aman,103,0,0,7,0,0,0,0,0
2021-09-16,Sarawak,Subis,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Tatau,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0
2021-09-16,Sarawak,Telang Usan,1,0,0,0,0,0,0,0,0
2021-09-16,Selangor,Gombak,71,189,0,5,18,0,1,3,0
2021-09-16,Selangor,Hulu Langat,73,1097,0,3,42,0,2,43,0
2021-09-16,Selangor,Hulu Selangor,0,112,0,0,12,0,0,3,0
2021-09-16,Selangor,Klang,108,311,0,16,18,0,1,3,0
2021-09-16,Selangor,Kuala Langat,1,92,0,1,7,0,0,2,0
2021-09-16,Selangor,Kuala Selangor,37,88,0,5,6,0,2,4,0
2021-09-16,Selangor,Petaling,217,1554,0,17,77,0,7,70,0
2021-09-16,Selangor,Sabak Bernam,0,0,0,0,0,0,0,0,0
2021-09-16,Selangor,Sepang,98,296,0,7,19,0,2,6,0
2021-09-16,Terengganu,Besut,26,313,0,2,17,0,0,3,0
2021-09-16,Terengganu,Dungun,33,259,0,1,12,0,0,2,0
2021-09-16,Terengganu,Hulu Terengganu,4,136,0,0,8,0,0,4,0
2021-09-16,Terengganu,Kemaman,51,296,0,2,16,0,0,3,0
2021-09-16,Terengganu,Kuala Nerus,15,210,0,9,28,0,0,3,0
2021-09-16,Terengganu,Kuala Terengganu,75,620,0,8,58,0,0,12,0
2021-09-16,Terengganu,Marang,14,212,0,1,12,0,1,2,0
2021-09-16,Terengganu,Setiu,16,94,0,2,19,0,0,0,0
2021-09-16,W.P. Kuala Lumpur,Kuala Lumpur,150,3067,0,12,380,0,1,192,0
2021-09-16,W.P. Labuan,Labuan,2,1,0,0,0,0,0,0,0
2021-09-16,W.P. Putrajaya,Putrajaya,0,1,0,0,1,0,0,0,0
2021-09-17,Johor,Batu Pahat,18,419,0,3,66,0,1,2,0
2021-09-17,Johor,Johor Bahru,1154,2556,0,81,561,0,27,101,0
2021-09-17,Johor,Kluang,42,759,0,8,75,0,0,10,0
2021-09-17,Johor,Kota Tinggi,77,331,0,25,25,0,2,6,0
2021-09-17,Johor,Kulai,47,532,0,16,114,0,7,24,0
2021-09-17,Johor,Mersing,4,87,0,2,7,0,0,0,0
2021-09-17,Johor,Muar,54,121,0,8,23,0,3,3,0
2021-09-17,Johor,Pontian,19,553,0,3,44,0,0,4,0
2021-09-17,Johor,Segamat,19,32,0,1,13,0,0,0,0
2021-09-17,Johor,Tangkak,2,11,0,0,2,0,0,0,0
2021-09-17,Kedah,Baling,20,370,0,5,32,0,7,0,0
2021-09-17,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0
2021-09-17,Kedah,Kota Setar,29,407,0,4,26,0,1,13,0
2021-09-17,Kedah,Kuala Muda,21,1829,0,3,203,0,0,26,0
2021-09-17,Kedah,Kubang Pasu,20,1701,0,2,39,0,0,6,0
2021-09-17,Kedah,Kulim,47,630,0,5,29,0,3,21,0
2021-09-17,Kedah,Langkawi,0,0,0,0,0,0,0,0,0
2021-09-17,Kedah,Padang Terap,0,14,0,0,1,0,0,1,0
2021-09-17,Kedah,Pendang,0,0,0,0,0,0,0,0,0
2021-09-17,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0
2021-09-17,Kedah,Sik,12,267,0,1,48,0,0,1,0
2021-09-17,Kedah,Yan,0,76,0,0,9,0,0,0,0
2021-09-17,Kelantan,Bachok,20,240,0,1,0,0,0,0,0
2021-09-17,Kelantan,Gua Musang,121,100,0,0,0,0,0,0,0
2021-09-17,Kelantan,Jeli,0,0,0,0,0,0,0,0,0
2021-09-17,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0
2021-09-17,Kelantan,Kota Bharu,91,343,0,10,57,0,1,5,0
2021-09-17,Kelantan,Kuala Krai,0,0,0,0,0,0,0,0,0
2021-09-17,Kelantan,Machang,0,0,0,0,0,0,0,0,0
2021-09-17,Kelantan,Pasir Mas,12,471,0,5,4,0,0,2,0
2021-09-17,Kelantan,Pasir Puteh,4,95,0,0,5,0,0,1,0
2021-09-17,Kelantan,Tanah Merah,0,0,0,0,0,0,0,0,0
2021-09-17,Kelantan,Tumpat,5,3,0,0,0,0,0,0,0
2021-09-17,Melaka,Alor Gajah,57,466,0,2,87,0,2,11,0
2021-09-17,Melaka,Jasin,25,159,0,3,5,0,0,2,0
2021-09-17,Melaka,Melaka Tengah,207,386,0,34,15,0,1,23,0
2021-09-17,Negeri Sembilan,Jelebu,21,123,0,0,10,0,2,2,0
2021-09-17,Negeri Sembilan,Jempol,9,348,0,1,11,0,0,2,0
2021-09-17,Negeri Sembilan,Kuala Pilah,35,102,0,4,11,0,2,7,0
2021-09-17,Negeri Sembilan,Port Dickson,3,209,0,0,25,0,0,1,0
2021-09-17,Negeri Sembilan,Rembau,3,118,0,1,10,0,0,8,0
2021-09-17,Negeri Sembilan,Seremban,85,807,0,7,85,0,0,44,0
2021-09-17,Negeri Sembilan,Tampin,12,354,0,4,6,0,0,1,0
2021-09-17,Pahang,Bentong,5,442,0,1,12,0,0,0,0
2021-09-17,Pahang,Bera,21,9,0,1,1,0,0,0,0
2021-09-17,Pahang,Cameron Highlands,14,10,0,4,2,0,0,0,0
2021-09-17,Pahang,Jerantut,12,6,0,1,1,0,0,0,0
2021-09-17,Pahang,Kuantan,186,386,0,10,24,0,7,11,0
2021-09-17,Pahang,Lipis,9,43,0,2,2,0,0,2,0
2021-09-17,Pahang,Maran,6,3,0,1,0,0,1,0,0
2021-09-17,Pahang,Pekan,84,11,0,10,4,0,0,0,0
2021-09-17,Pahang,Raub,22,3,0,6,0,0,0,0,0
2021-09-17,Pahang,Rompin,171,181,0,7,43,0,0,2,0
2021-09-17,Pahang,Temerloh,30,366,0,1,28,0,0,5,0
2021-09-17,Perak,Bagan Datuk,26,159,0,2,19,0,0,2,0
2021-09-17,Perak,Batang Padang,75,250,0,1,17,0,0,4,0
2021-09-17,Perak,Hilir Perak,51,235,0,7,13,0,0,1,0
2021-09-17,Perak,Hulu Perak,19,140,0,1,6,0,0,0,0
2021-09-17,Perak,Kampar,47,251,0,9,18,0,0,0,0
2021-09-17,Perak,Kerian,85,586,0,8,1,0,0,11,0
2021-09-17,Perak,Kinta,1059,1918,0,50,59,0,13,53,0
2021-09-17,Perak,Kuala Kangsar,66,700,0,7,23,0,1,2,0
2021-09-17,Perak,Larut Dan Matang,60,1125,0,4,18,0,2,42,0
2021-09-17,Perak,Manjung,172,940,0,25,17,0,0,7,0
2021-09-17,Perak,Muallim,35,134,0,1,2,0,3,1,0
2021-09-17,Perak,Perak Tengah,64,200,0,2,17,0,3,7,0
2021-09-17,Perlis,Perlis,99,632,0,16,35,0,1,6,0
2021-09-17,Pulau Pinang,Barat Daya,170,398,0,28,51,0,10,18,0
2021-09-17,Pulau Pinang,Seberang Perai Selatan,71,244,0,23,44,0,1,0,0
2021-09-17,Pulau Pinang,Seberang Perai Tengah,380,877,0,20,70,0,6,7,0
2021-09-17,Pulau Pinang,Seberang Perai Utara,57,315,0,1,7,0,1,6,0
2021-09-17,Pulau Pinang,Timur Laut,236,994,0,28,23,0,2,57,0
2021-09-17,Sabah,Beaufort,50,14,0,10,1,0,0,0,0
2021-09-17,Sabah,Beluran,10,8,0,2,4,0,0,0,0
2021-09-17,Sabah,Keningau,135,153,0,15,1,0,1,1,0
2021-09-17,Sabah,Kinabatangan,85,140,0,11,19,0,0,1,0
2021-09-17,Sabah,Kota Belud,60,59,0,6,2,0,0,1,0
2021-09-17,Sabah,Kota Kinabalu,671,741,0,77,39,0,8,18,0
2021-09-17,Sabah,Kota Marudu,83,101,0,8,2,0,1,1,0
2021-09-17,Sabah,Kuala Penyu,29,17,0,3,2,0,0,0,0
2021-09-17,Sabah,Kudat,109,113,0,24,9,0,0,1,0
2021-09-17,Sabah,Kunak,22,59,0,1,4,0,0,0,0
2021-09-17,Sabah,Lahad Datu,147,80,0,24,0,0,0,2,0
2021-09-17,Sabah,Nabawan,7,119,0,2,2,0,0,0,0
2021-09-17,Sabah,Papar,140,98,0,45,6,0,0,0,0
2021-09-17,Sabah,Penampang,392,95,0,33,0,0,0,0,0
2021-09-17,Sabah,Pitas,53,26,0,3,1,0,1,0,0
2021-09-17,Sabah,Putatan,116,89,0,11,1,0,0,1,0
2021-09-17,Sabah,Ranau,57,112,0,6,2,0,0,1,0
2021-09-17,Sabah,Sandakan,461,802,0,32,23,0,3,7,0
2021-09-17,Sabah,Semporna,20,43,0,3,5,0,0,0,0
2021-09-17,Sabah,Sipitang,5,4,0,2,0,0,0,0,0
2021-09-17,Sabah,Tambunan,18,69,0,2,6,0,0,1,0
2021-09-17,Sabah,Tawau,330,180,0,46,9,0,0,3,0
2021-09-17,Sabah,Telupid,23,19,0,3,0,0,0,1,0
2021-09-17,Sabah,Tenom,41,55,0,4,0,0,0,1,0
2021-09-17,Sabah,Tongod,12,18,0,1,2,0,0,0,0
2021-09-17,Sabah,Tuaran,151,119,0,29,12,0,0,2,0
2021-09-17,Sarawak,Asajaya,0,3,0,0,0,0,0,0,0
2021-09-17,Sarawak,Bau,41,7,0,4,1,0,1,0,0
2021-09-17,Sarawak,Belaga,0,1,0,0,0,0,0,0,0
2021-09-17,Sarawak,Beluru,0,7,0,0,0,0,0,0,0
2021-09-17,Sarawak,Betong,9,10,0,1,2,0,0,0,0
2021-09-17,Sarawak,Bintulu,40,37,0,2,3,0,0,0,0
2021-09-17,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0
2021-09-17,Sarawak,Dalat,7,6,0,2,0,0,0,0,0
2021-09-17,Sarawak,Daro,0,0,0,0,0,0,0,0,0
2021-09-17,Sarawak,Julau,0,7,0,0,1,0,0,0,0
2021-09-17,Sarawak,Kabong,0,0,0,0,0,0,0,0,0
2021-09-17,Sarawak,Kanowit,5,0,0,2,0,0,0,2,0
2021-09-17,Sarawak,Kapit,5,6,0,0,0,0,0,0,0
2021-09-17,Sarawak,Kuching,192,158,0,25,25,0,1,0,0
2021-09-17,Sarawak,Lawas,0,0,0,0,0,0,0,0,0
2021-09-17,Sarawak,Limbang,0,0,0,0,0,0,0,0,0
2021-09-17,Sarawak,Lubok Antu,1,1,0,0,0,0,0,0,0
2021-09-17,Sarawak,Lundu,0,8,0,0,0,0,0,0,0
2021-09-17,Sarawak,Maradong,0,0,0,0,0,0,0,0,0
2021-09-17,Sarawak,Marudi,1,12,0,0,1,0,0,1,0
2021-09-17,Sarawak,Matu,0,0,0,0,0,0,0,0,0
2021-09-17,Sarawak,Miri,37,97,0,1,7,0,0,1,0
2021-09-17,Sarawak,Mukah,7,8,0,1,0,0,0,0,0
2021-09-17,Sarawak,Pakan,0,5,0,0,0,0,0,0,0
2021-09-17,Sarawak,Pusa,17,3,0,0,0,0,0,0,0
2021-09-17,Sarawak,Samarahan,13,12,0,4,1,0,0,0,0
2021-09-17,Sarawak,Saratok,1,6,0,0,0,0,0,0,0
2021-09-17,Sarawak,Sarikei,7,11,0,0,0,0,0,1,0
2021-09-17,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0
2021-09-17,Sarawak,Selangau,0,0,0,0,0,0,0,0,0
2021-09-17,Sarawak,Serian,12,74,0,1,4,0,0,1,0
2021-09-17,Sarawak,Sibu,7,54,0,0,2,0,0,1,0
2021-09-17,Sarawak,Simunjan,4,16,0,0,0,0,0,0,0
2021-09-17,Sarawak,Song,0,0,0,0,0,0,0,0,0
