date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80
2021-01-23,Sarawak,193,0,249,1574,149,193,0,0,0,32,20,121,20,10,22,20,45,23,27,26,14,6,0
2021-01-23,Selangor,1421,0,1337,13577,140,1421,0,0,0,89,39,1121,108,36,53,39,394,394,193,140,74,30,4
2021-01-23,Terengganu,131,0,70,590,21,131,0,0,0,15,5,74,7,4,11,5,25,22,20,7,5,2,0
2021-01-23,W.P. Kuala Lumpur,548,10,367,5341,97,548,0,0,0,31,9,466,42,14,17,9,125,216,72,53,24,13,5
2021-01-23,W.P. Labuan,3,0,22,93,1,3,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0
2021-01-23,W.P. Putrajaya,35,0,13,281,5,35,0,0,0,6,6,23,0,3,3,6,7,8,6,2,0,0,0
2021-01-24,Johor,378,3,2045,6683,110,378,0,0,0,24,15,313,26,8,16,15,133,98,40,42,18,6,2
2021-01-24,Kedah,85,0,59,1507,15,85,0,0,0,0,1,60,8,0,0,1,16,20,10,14,7,0,1
2021-01-24,Kelantan,77,0,88,1036,4,77,0,0,0,2,8,54,13,0,2,8,17,12,11,14,9,4,0
2021-01-24,Melaka,152,0,55,1303,101,152,0,0,0,2,3,122,9,1,1,3,33,43,36,10,7,2,0
2021-01-24,Negeri Sembilan,160,0,246,1188,63,160,0,0,0,7,5,140,8,4,3,5,45,52,26,17,6,2,0
2021-01-24,Pahang,63,0,7,1384,17,63,0,0,0,8,4,43,8,4,4,4,14,11,10,8,5,3,0
2021-01-24,Perak,46,0,118,1004,13,46,0,0,0,3,0,37,6,0,3,0,11,18,4,4,2,4,0
2021-01-24,Perlis,3,0,2,60,0,3,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0
2021-01-24,Pulau Pinang,90,0,93,1448,14,90,0,0,0,4,4,74,8,0,4,4,22,16,21,15,5,3,0
2021-01-24,Sabah,431,0,393,4075,63,431,0,0,0,64,48,269,50,26,38,48,112,61,53,43,31,14,5
2021-01-24,Sarawak,255,0,103,1723,178,255,0,0,0,47,22,157,29,17,30,22,54,44,30,29,19,7,3
2021-01-24,Selangor,950,1,1041,13485,339,950,0,0,0,73,33,654,59,28,45,33,279,191,108,76,44,11,4
2021-01-24,Terengganu,179,0,26,741,53,179,0,0,0,23,14,124,17,10,13,14,51,28,22,23,13,4,0
2021-01-24,W.P. Kuala Lumpur,390,3,107,5624,79,390,0,0,0,17,12,329,32,7,10,12,102,130,55,42,24,6,2
2021-01-24,W.P. Labuan,49,0,22,120,19,49,0,0,0,8,6,33,2,1,7,6,10,6,13,4,0,2,0
2021-01-24,W.P. Putrajaya,38,0,22,297,18,38,0,0,0,4,1,33,0,2,2,1,4,17,11,1,0,0,0
2021-01-25,Johor,529,0,220,6992,195,529,0,0,0,45,14,435,33,26,19,14,211,127,53,44,18,14,1
2021-01-25,Kedah,74,0,62,1519,15,74,0,0,0,8,1,53,10,2,6,1,19,14,7,13,7,2,1
2021-01-25,Kelantan,89,0,66,1058,25,89,0,0,0,14,6,39,27,7,7,6,17,12,4,6,14,10,3
2021-01-25,Melaka,90,0,19,1374,62,90,0,0,0,2,2,82,4,1,1,2,23,36,16,7,4,0,0
2021-01-25,Negeri Sembilan,95,0,141,1142,61,95,0,0,0,8,3,77,7,5,3,3,29,27,17,4,4,2,1
2021-01-25,Pahang,46,0,1,1428,12,45,1,0,0,13,1,29,3,7,6,1,10,7,5,7,3,0,0
2021-01-25,Perak,103,1,84,1022,41,103,0,0,0,7,7,75,14,1,6,7,31,22,14,8,9,4,1
2021-01-25,Perlis,3,0,5,58,0,3,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
2021-01-25,Pulau Pinang,110,0,96,1462,50,110,0,0,0,5,6,71,10,3,2,6,30,18,15,8,8,2,0
2021-01-25,Sabah,348,0,400,4020,38,348,0,0,0,50,33,223,42,22,28,33,78,69,44,32,26,12,4
2021-01-25,Sarawak,120,0,49,1792,69,120,0,0,0,16,12,76,16,4,12,12,19,24,17,16,8,7,1
2021-01-25,Selangor,1035,6,2185,12333,128,1035,0,0,0,70,26,810,88,30,40,26,302,233,166,109,62,17,9
2021-01-25,Terengganu,79,0,33,787,20,79,0,0,0,4,6,65,4,2,2,6,23,13,15,14,2,2,0
2021-01-25,W.P. Kuala Lumpur,305,1,262,5666,37,305,0,0,0,6,8,258,33,3,3,8,78,104,45,31,23,9,1
2021-01-25,W.P. Labuan,0,0,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,W.P. Putrajaya,22,0,14,305,4,22,0,0,0,4,3,15,0,1,3,3,3,9,3,0,0,0,0
2021-01-26,Johor,516,0,733,6774,232,516,0,0,0,20,14,445,31,10,10,14,219,129,61,36,24,6,1
2021-01-26,Kedah,88,0,76,1531,11,88,0,0,0,5,4,60,13,5,0,4,23,13,15,9,7,3,3
2021-01-26,Kelantan,76,0,55,1079,3,76,0,0,0,6,3,54,13,5,1,3,15,16,10,13,8,4,1
2021-01-26,Melaka,92,0,152,1314,28,92,0,0,0,5,3,76,8,1,4,3,34,18,13,11,5,1,2
2021-01-26,Negeri Sembilan,129,0,135,1136,35,129,0,0,0,17,10,87,15,8,9,10,33,29,16,9,11,4,0
2021-01-26,Pahang,15,0,4,1439,9,15,0,0,0,2,1,10,2,1,1,1,3,1,3,3,1,1,0
2021-01-26,Perak,58,0,66,1013,13,58,0,0,0,8,4,41,5,4,4,4,11,13,11,6,3,2,0
2021-01-26,Perlis,2,0,2,58,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2021-01-26,Pulau Pinang,104,0,72,1493,26,104,0,0,0,6,1,86,11,3,3,1,36,29,11,10,9,2,0
2021-01-26,Sabah,303,0,403,3920,16,303,0,0,0,49,23,203,21,21,28,23,65,52,48,38,15,4,2
2021-01-26,Sarawak,205,0,12,1982,148,205,0,0,0,33,26,121,25,6,27,26,35,29,29,28,16,5,4
2021-01-26,Selangor,1295,0,1666,11961,96,1295,0,0,0,100,51,1023,85,42,58,51,384,310,182,147,66,12,7
2021-01-26,Terengganu,76,0,15,848,21,76,0,0,0,6,3,59,7,2,4,3,28,12,10,9,4,2,1
2021-01-26,W.P. Kuala Lumpur,610,2,643,5629,101,610,0,0,0,31,17,516,46,11,20,17,162,216,82,56,37,8,1
2021-01-26,W.P. Labuan,1,0,7,113,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021-01-26,W.P. Putrajaya,15,0,35,285,3,15,0,0,0,1,0,13,1,0,1,0,3,8,1,1,1,0,0
2021-01-27,Johor,1069,0,18,7825,739,1069,0,0,0,41,19,848,29,21,20,19,320,334,148,46,26,1,2
2021-01-27,Kedah,76,0,41,1566,27,76,0,0,0,4,4,50,15,2,2,4,17,12,5,16,12,2,1
2021-01-27,Kelantan,60,0,65,1074,3,60,0,0,0,7,6,40,7,3,4,6,18,9,6,7,6,1,0
2021-01-27,Melaka,63,0,19,1358,18,63,0,0,0,3,2,50,7,1,2,2,23,13,10,4,4,2,1
2021-01-27,Negeri Sembilan,112,0,106,1142,43,112,0,0,0,4,6,97,5,2,2,6,58,18,8,13,5,0,0
2021-01-27,Pahang,42,0,20,1461,14,42,0,0,0,2,3,29,8,1,1,3,9,6,8,6,6,2,0
2021-01-27,Perak,181,1,55,1137,79,181,0,0,0,26,9,135,11,11,15,9,39,47,29,20,4,5,2
2021-01-27,Perlis,3,0,1,60,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0
2021-01-27,Pulau Pinang,101,0,56,1538,35,101,0,0,0,5,4,82,10,2,3,4,48,22,8,4,7,2,1
2021-01-27,Sabah,295,0,418,3796,10,295,0,0,0,34,35,201,25,11,23,35,71,51,45,34,18,6,1
2021-01-27,Sarawak,70,0,205,1846,54,70,0,0,0,15,3,41,11,5,10,3,12,11,10,8,6,3,2
2021-01-27,Selangor,822,3,518,12262,137,822,0,0,0,69,33,609,71,29,40,33,251,184,112,62,42,24,5
2021-01-27,Terengganu,68,0,108,808,23,68,0,0,0,13,3,46,6,13,0,3,10,20,13,3,5,1,0
2021-01-27,W.P. Kuala Lumpur,698,2,209,6118,238,698,0,0,0,33,14,598,53,13,20,14,197,232,117,52,36,15,2
2021-01-27,W.P. Labuan,1,0,0,114,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021-01-27,W.P. Putrajaya,19,0,19,285,5,19,0,0,0,1,0,17,1,0,1,0,4,11,1,1,1,0,0
2021-01-28,Johor,717,0,394,8148,177,717,0,0,0,59,20,593,37,35,24,20,272,156,85,80,29,4,4
2021-01-28,Kedah,92,0,74,1583,19,92,0,0,0,5,4,68,7,3,2,4,25,16,10,17,5,2,0
2021-01-28,Kelantan,37,0,74,1037,3,37,0,0,0,3,5,24,5,2,1,5,10,4,6,4,3,2,0
2021-01-28,Melaka,73,0,267,1164,33,73,0,0,0,3,1,64,5,2,1,1,17,29,8,10,4,0,1
2021-01-28,Negeri Sembilan,48,0,124,1066,17,48,0,0,0,3,2,38,5,2,1,2,13,12,6,7,5,0,0
2021-01-28,Pahang,72,0,6,1527,38,72,0,0,0,9,3,53,7,3,6,3,11,15,16,11,3,4,0
2021-01-28,Perak,94,0,53,1178,24,94,0,0,0,8,12,59,15,4,4,12,16,20,13,10,10,2,3
2021-01-28,Perlis,9,0,3,66,0,9,0,0,0,0,0,8,1,0,0,0,2,3,2,1,1,0,0
2021-01-28,Pulau Pinang,99,0,94,1543,31,99,0,0,0,5,3,82,7,2,3,3,34,27,11,10,5,2,0
2021-01-28,Sabah,282,0,311,3764,8,282,0,0,0,49,25,183,25,19,30,25,64,58,38,23,15,5,5
2021-01-28,Sarawak,171,1,237,1779,84,171,0,0,0,32,14,107,18,12,20,14,41,28,24,14,10,3,5
2021-01-28,Selangor,1577,3,821,13015,270,1577,0,0,0,138,58,1249,100,56,82,58,428,480,206,135,71,25,4
2021-01-28,Terengganu,80,0,34,854,12,80,0,0,0,11,1,62,6,8,3,1,23,18,12,9,3,2,1
2021-01-28,W.P. Kuala Lumpur,678,4,699,6095,68,678,0,0,0,28,13,579,58,16,12,13,194,204,103,78,38,16,4
2021-01-28,W.P. Labuan,55,0,42,127,39,55,0,0,0,7,8,38,1,4,3,8,20,7,8,3,1,0,0
2021-01-28,W.P. Putrajaya,10,0,48,247,0,10,0,0,0,0,0,10,0,0,0,0,2,3,3,2,0,0,0
2021-01-29,Johor,684,0,857,7975,291,684,0,0,0,43,22,580,32,23,20,22,252,174,86,68,21,8,3
2021-01-29,Kedah,125,0,0,1708,16,125,0,0,0,3,2,95,9,1,2,2,28,26,23,18,6,2,1
2021-01-29,Kelantan,93,0,53,1076,22,93,0,0,0,9,6,67,11,5,4,6,31,14,12,10,8,3,0
2021-01-29,Melaka,74,0,28,1209,40,74,0,0,0,5,1,63,5,1,4,1,26,20,6,11,4,1,0
2021-01-29,Negeri Sembilan,69,0,119,1016,19,69,0,0,0,7,2,47,13,1,6,2,22,13,6,6,9,2,2
2021-01-29,Pahang,67,0,10,1584,18,67,0,0,0,10,6,44,7,2,8,6,16,6,14,8,7,0,0
2021-01-29,Perak,73,0,69,1181,23,73,0,0,0,7,1,50,15,1,6,1,14,16,12,8,11,3,1
2021-01-29,Perlis,3,0,7,62,0,3,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,1,0
2021-01-29,Pulau Pinang,99,0,49,1593,9,99,0,0,0,5,4,83,7,2,3,4,36,31,12,4,5,1,1
2021-01-29,Sabah,288,0,475,3575,55,288,0,0,0,44,33,177,34,9,35,33,61,58,36,22,24,7,3
2021-01-29,Sarawak,179,0,149,1808,110,179,0,0,0,19,14,114,32,8,11,14,35,34,19,26,21,6,5
2021-01-29,Selangor,3126,0,1160,14972,944,3126,0,0,0,136,87,2188,182,52,84,87,950,669,329,240,129,42,11
2021-01-29,Terengganu,137,1,92,899,22,137,0,0,0,4,9,116,5,2,2,9,28,47,25,16,4,1,0
2021-01-29,W.P. Kuala Lumpur,687,6,324,6457,218,687,0,0,0,17,8,576,46,10,7,8,181,203,118,74,34,8,4
2021-01-29,W.P. Labuan,5,0,6,126,2,5,0,0,0,0,0,5,0,0,0,0,0,2,3,0,0,0,0
2021-01-29,W.P. Putrajaya,16,0,25,238,1,16,0,0,0,3,0,10,3,2,1,0,1,7,2,0,0,2,1
2021-01-30,Johor,792,0,1172,7594,339,792,0,0,0,26,22,682,49,13,13,22,316,200,101,65,37,10,2
2021-01-30,Kedah,99,0,50,1757,17,99,0,0,0,6,4,69,10,4,2,4,20,26,10,13,5,5,0
2021-01-30,Kelantan,28,0,51,1053,1,28,0,0,0,1,1,20,6,0,1,1,6,3,4,7,4,1,1
2021-01-30,Melaka,42,0,34,1216,9,42,0,0,0,3,1,32,6,2,1,1,15,3,6,8,6,0,0
2021-01-30,Negeri Sembilan,158,0,116,1058,73,158,0,0,0,10,2,140,4,5,5,2,47,56,26,11,4,0,0
2021-01-30,Pahang,51,0,8,1627,22,51,0,0,0,13,5,30,3,4,9,5,8,10,8,4,2,1,0
2021-01-30,Perak,112,0,78,1213,36,112,0,0,0,10,6,83,13,4,6,6,34,25,13,11,12,1,0
2021-01-30,Perlis,0,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Pulau Pinang,101,0,82,1612,15,101,0,0,0,1,2,94,4,1,0,2,38,33,15,8,3,1,0
2021-01-30,Sabah,263,0,407,3429,16,263,0,0,0,22,38,176,26,5,17,38,72,55,28,21,18,4,4
2021-01-30,Sarawak,191,0,176,1822,115,191,0,0,0,20,9,138,24,7,13,9,44,32,31,31,13,6,5
2021-01-30,Selangor,3285,2,1137,17116,974,3285,0,0,0,168,82,2527,169,72,96,82,1152,773,369,233,112,44,13
2021-01-30,Terengganu,85,0,118,866,21,85,0,0,0,6,6,68,5,4,2,6,19,25,16,8,3,2,0
2021-01-30,W.P. Kuala Lumpur,480,0,328,6609,79,480,0,0,0,30,12,386,39,17,13,12,139,134,84,29,27,11,1
2021-01-30,W.P. Labuan,29,3,18,135,23,29,0,0,0,17,3,7,2,5,12,3,4,1,1,1,1,1,0
2021-01-30,W.P. Putrajaya,12,0,22,228,1,12,0,0,0,3,1,7,1,2,1,1,1,4,1,1,0,1,0
2021-01-31,Johor,1020,1,597,8017,483,1020,0,0,0,32,15,798,78,19,13,15,460,206,94,38,53,17,8
2021-01-31,Kedah,53,0,28,1782,9,53,0,0,0,2,0,42,7,1,1,0,16,12,4,10,6,1,0
2021-01-31,Kelantan,30,0,38,1045,2,30,0,0,0,4,0,21,5,1,3,0,3,8,4,6,2,2,1
2021-01-31,Melaka,153,0,147,1222,134,153,0,0,0,4,3,136,10,1,3,3,53,61,16,6,6,4,0
2021-01-31,Negeri Sembilan,42,0,170,930,3,42,0,0,0,4,1,27,10,3,1,1,10,7,6,4,4,5,1
2021-01-31,Pahang,74,0,24,1677,40,74,0,0,0,9,3,52,10,4,5,3,14,14,15,9,7,2,1
2021-01-31,Perak,63,0,68,1208,33,63,0,0,0,4,2,45,12,2,2,2,15,14,7,9,5,6,1
2021-01-31,Perlis,5,0,2,57,0,5,0,0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
2021-01-31,Pulau Pinang,69,0,76,1605,22,69,0,0,0,4,0,62,3,4,0,0,30,23,7,2,3,0,0
2021-01-31,Sabah,298,0,392,3335,40,298,0,0,0,36,30,204,28,12,24,30,61,68,44,31,18,6,4
2021-01-31,Sarawak,135,0,53,1903,62,135,0,0,0,16,10,98,11,2,14,10,36,29,17,16,8,2,1
2021-01-31,Selangor,2460,1,2199,17365,425,2460,0,0,0,245,113,1877,125,98,147,113,868,570,271,168,86,30,9
2021-01-31,Terengganu,83,0,64,885,6,83,0,0,0,5,4,68,6,5,0,4,26,21,14,7,1,3,2
2021-01-31,W.P. Kuala Lumpur,783,1,582,6809,405,783,0,0,0,27,5,717,33,14,13,5,196,310,164,47,22,9,2
2021-01-31,W.P. Labuan,24,0,30,129,14,24,0,0,0,7,4,13,0,4,3,4,3,7,2,1,0,0,0
2021-01-31,W.P. Putrajaya,6,0,52,182,0,6,0,0,0,0,0,6,0,0,0,0,1,4,1,0,0,0,0
2021-02-01,Johor,1068,2,777,8307,212,1068,0,0,0,45,23,951,49,19,26,23,531,264,111,45,32,11,6
2021-02-01,Kedah,47,0,60,1769,8,47,0,0,0,7,3,35,1,2,5,3,13,6,5,11,0,1,0
2021-02-01,Kelantan,57,0,52,1050,0,57,0,0,0,4,5,44,4,3,1,5,22,8,6,8,1,3,0
2021-02-01,Melaka,85,0,17,1289,51,85,0,0,0,6,0,74,5,2,4,0,38,28,6,2,4,1,0
2021-02-01,Negeri Sembilan,91,0,63,955,19,91,0,0,0,11,3,59,9,4,7,3,32,14,8,5,6,1,2
2021-02-01,Pahang,54,0,12,1719,23,54,0,0,0,8,3,39,4,2,6,3,8,11,11,9,3,1,0
2021-02-01,Perak,193,0,52,1348,137,193,0,0,0,10,7,142,16,7,3,7,44,45,36,17,12,3,1
2021-02-01,Perlis,0,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,Pulau Pinang,119,0,79,1645,12,119,0,0,0,11,2,97,9,4,7,2,42,30,15,10,1,8,0
2021-02-01,Sabah,276,0,358,3253,53,276,0,0,0,44,23,180,29,17,27,23,65,44,46,25,21,5,3
2021-02-01,Sarawak,105,0,272,1735,51,105,0,0,0,14,4,73,14,5,9,4,26,15,17,15,9,3,2
2021-02-01,Selangor,1362,3,1697,17029,204,1362,0,0,0,62,42,986,82,32,30,42,364,333,165,124,64,10,8
2021-02-01,Terengganu,38,0,74,848,11,38,0,0,0,3,1,24,10,3,0,1,8,6,6,4,10,0,0
2021-02-01,W.P. Kuala Lumpur,702,4,733,6778,483,702,0,0,0,20,10,472,38,10,10,10,173,187,79,33,22,8,8
2021-02-01,W.P. Labuan,7,0,5,130,2,7,0,0,0,0,1,5,1,0,0,1,0,3,1,1,1,0,0
2021-02-01,W.P. Putrajaya,10,0,25,167,1,10,0,0,0,0,0,9,1,0,0,0,3,3,3,0,1,0,0
2021-02-02,Johor,708,1,839,8174,308,708,0,0,0,35,11,496,30,17,18,11,236,161,58,41,21,7,2
2021-02-02,Kedah,59,0,102,1725,24,59,0,0,0,4,3,39,10,2,2,3,22,5,5,7,7,2,1
2021-02-02,Kelantan,31,0,29,1052,0,31,0,0,0,5,3,17,6,2,3,3,4,3,5,5,6,0,0
2021-02-02,Melaka,62,0,32,1319,48,62,0,0,0,5,0,55,2,2,3,0,19,20,13,3,1,1,0
2021-02-02,Negeri Sembilan,79,0,59,975,23,79,0,0,0,7,6,60,5,3,4,6,19,31,4,6,2,2,1
2021-02-02,Pahang,63,0,6,1776,26,63,0,0,0,6,4,50,3,2,4,4,22,11,8,9,1,1,1
2021-02-02,Perak,84,0,98,1334,42,84,0,0,0,5,3,61,11,1,4,3,19,14,19,9,7,2,2
2021-02-02,Perlis,1,0,0,54,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021-02-02,Pulau Pinang,85,0,60,1670,16,84,1,0,0,1,1,79,4,1,0,1,44,19,9,7,2,2,0
2021-02-02,Sabah,276,0,348,3177,52,276,0,0,0,35,26,190,24,18,17,26,61,58,35,36,17,6,1
2021-02-02,Sarawak,121,0,163,1693,47,121,0,0,0,13,8,80,19,7,6,8,36,17,15,12,13,5,1
2021-02-02,Selangor,1145,1,1003,17159,331,1145,0,0,0,71,46,949,59,45,26,46,460,262,133,94,40,15,4
2021-02-02,Terengganu,115,0,38,925,16,115,0,0,0,0,2,48,4,0,0,2,14,17,10,7,2,2,0
2021-02-02,W.P. Kuala Lumpur,619,3,852,6543,410,619,0,0,0,22,6,240,23,9,13,6,65,95,53,27,20,2,1
2021-02-02,W.P. Labuan,1,0,11,120,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-02-02,W.P. Putrajaya,6,0,21,152,1,6,0,0,0,0,0,5,1,0,0,0,1,1,1,2,0,0,1
2021-02-03,Johor,964,0,468,8669,216,964,0,0,0,56,16,853,31,31,25,16,479,213,106,55,17,8,6
2021-02-03,Kedah,124,0,112,1737,11,124,0,0,0,2,4,76,5,2,0,4,27,23,13,13,3,0,2
2021-02-03,Kelantan,65,0,62,1054,42,65,0,0,0,1,2,23,3,1,0,2,12,4,3,4,2,0,1
2021-02-03,Melaka,53,0,120,1251,10,53,0,0,0,3,2,44,4,1,2,2,20,14,7,3,3,0,1
2021-02-03,Negeri Sembilan,133,0,271,834,15,133,0,0,0,15,4,99,14,6,9,4,45,25,15,14,8,6,0
2021-02-03,Pahang,66,0,427,1415,61,66,0,0,0,0,0,50,4,0,0,0,16,13,13,8,1,3,0
2021-02-03,Perak,106,0,63,1375,53,106,0,0,0,2,14,80,8,2,0,14,34,17,12,17,5,2,1
2021-02-03,Perlis,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,Pulau Pinang,122,0,109,1683,28,122,0,0,0,11,8,98,5,5,6,8,50,32,8,8,4,0,1
2021-02-03,Sabah,190,1,338,3028,40,190,0,0,0,26,20,118,26,13,13,20,44,31,18,25,16,8,2
2021-02-03,Sarawak,148,0,122,1716,63,148,0,0,0,19,11,86,28,6,13,11,26,29,15,16,20,3,5
2021-02-03,Selangor,1572,0,683,18043,875,1572,0,0,0,54,34,1423,39,25,29,34,532,546,271,74,29,10,0
2021-02-03,Terengganu,55,0,113,867,22,55,0,0,0,5,4,40,6,3,2,4,10,16,9,5,4,2,0
2021-02-03,W.P. Kuala Lumpur,651,5,877,6316,337,651,0,0,0,23,14,594,16,10,13,14,197,261,97,39,10,3,3
2021-02-03,W.P. Labuan,21,0,20,121,9,21,0,0,0,2,0,19,0,1,1,0,6,8,3,2,0,0,0
2021-02-03,W.P. Putrajaya,14,0,17,149,10,14,0,0,0,1,2,11,0,0,1,2,0,6,4,1,0,0,0
2021-02-04,Johor,664,0,95,9236,384,664,0,0,0,35,10,581,35,16,19,10,304,185,68,24,23,9,3
2021-02-04,Kedah,51,0,449,1339,14,51,0,0,0,9,3,36,2,2,7,3,11,13,7,5,1,1,0
2021-02-04,Kelantan,48,0,195,906,2,48,0,0,0,4,4,34,6,2,2,4,16,9,4,5,5,1,0
2021-02-04,Melaka,238,0,135,1353,213,238,0,0,0,2,3,228,5,2,0,3,123,56,29,20,4,1,0
2021-02-04,Negeri Sembilan,100,0,46,887,11,100,0,0,0,8,3,81,8,2,6,3,31,25,19,6,6,2,0
2021-02-04,Pahang,78,0,565,926,64,78,0,0,0,6,2,44,2,2,4,2,25,8,8,3,1,1,0
2021-02-04,Perak,163,0,116,1422,117,163,0,0,0,9,9,133,11,1,8,9,38,44,39,12,10,1,0
2021-02-04,Perlis,0,0,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,Pulau Pinang,157,0,545,1295,51,157,0,0,0,12,3,135,7,7,5,3,62,41,16,16,1,5,1
2021-02-04,Sabah,175,0,547,2653,11,175,0,0,0,29,14,117,15,15,14,14,55,28,15,19,11,2,2
2021-02-04,Sarawak,270,0,291,1692,151,270,0,0,0,38,33,140,46,8,30,33,42,34,32,32,28,12,6
2021-02-04,Selangor,2056,2,713,19382,686,2056,0,0,0,95,57,1496,102,37,58,57,584,457,290,165,58,34,10
2021-02-04,Terengganu,69,0,153,783,8,69,0,0,0,10,5,48,5,4,6,5,18,14,13,3,5,0,0
2021-02-04,W.P. Kuala Lumpur,481,1,185,6612,77,480,1,0,0,25,8,411,32,11,14,8,147,162,70,32,19,10,3
2021-02-04,W.P. Labuan,1,0,29,93,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021-02-04,W.P. Putrajaya,20,0,13,156,4,20,0,0,0,0,0,17,3,0,0,0,5,9,3,0,0,2,1
2021-02-05,Johor,598,0,64,9770,343,598,0,0,0,22,11,456,24,11,11,11,205,146,73,32,17,5,2
2021-02-05,Kedah,91,0,309,1121,23,91,0,0,0,8,1,68,9,5,3,1,28,15,16,9,7,1,1
2021-02-05,Kelantan,58,0,254,710,0,58,0,0,0,6,4,39,8,4,2,4,12,14,6,7,4,3,1
2021-02-05,Melaka,141,0,314,1180,105,141,0,0,0,6,1,128,6,3,3,1,52,45,23,8,3,3,0
2021-02-05,Negeri Sembilan,116,0,78,925,68,116,0,0,0,11,0,82,3,3,8,0,38,25,11,8,3,0,0
2021-02-05,Pahang,51,0,210,767,36,51,0,0,0,5,1,40,5,2,3,1,20,7,7,6,1,3,1
2021-02-05,Perak,92,0,296,1217,40,92,0,0,0,7,7,62,7,4,3,7,26,16,7,13,7,0,0
2021-02-05,Perlis,1,0,9,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021-02-05,Pulau Pinang,149,0,219,1225,91,149,0,0,0,11,6,129,2,6,5,6,49,50,18,12,1,1,0
2021-02-05,Sabah,196,0,484,2360,7,196,0,0,0,31,12,130,22,8,23,12,53,30,25,22,14,5,3
2021-02-05,Sarawak,178,0,232,1635,82,178,0,0,0,22,15,105,31,7,15,15,35,28,27,15,17,9,5
2021-02-05,Selangor,1228,2,550,20057,190,1228,0,0,0,97,39,952,65,43,54,39,372,277,184,119,43,13,9
2021-02-05,Terengganu,84,0,106,761,29,84,0,0,0,6,1,67,4,2,4,1,20,23,14,10,4,0,0
2021-02-05,W.P. Kuala Lumpur,395,1,234,6766,93,395,0,0,0,20,9,308,50,10,10,9,94,122,54,38,20,18,12
2021-02-05,W.P. Labuan,7,1,27,73,0,7,0,0,0,0,1,6,0,0,0,1,4,0,2,0,0,0,0
2021-02-05,W.P. Putrajaya,6,0,6,156,1,6,0,0,0,0,0,6,0,0,0,0,4,2,0,0,0,0,0
2021-02-06,Johor,585,2,109,10243,245,585,0,0,0,37,12,476,27,14,23,12,217,136,76,47,17,6,4
2021-02-06,Kedah,64,0,122,1063,20,64,0,0,0,3,3,48,6,2,1,3,14,14,11,9,4,1,1
2021-02-06,Kelantan,62,0,25,746,22,62,0,0,0,0,3,51,8,0,0,3,15,17,12,7,6,1,1
2021-02-06,Melaka,329,0,26,1481,297,329,0,0,0,4,1,318,6,2,2,1,125,118,66,9,3,3,0
2021-02-06,Negeri Sembilan,133,0,90,968,37,133,0,0,0,26,7,89,5,8,18,7,33,31,14,11,3,2,0
2021-02-06,Pahang,48,0,12,803,34,48,0,0,0,6,3,35,3,4,2,3,10,7,10,8,2,1,0
2021-02-06,Perak,36,0,55,1198,26,36,0,0,0,1,0,31,2,1,0,0,14,8,6,3,1,1,0
2021-02-06,Perlis,4,0,2,31,0,4,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,1,0
2021-02-06,Pulau Pinang,211,0,54,1382,156,211,0,0,0,2,2,202,5,1,1,2,72,74,33,23,4,0,1
2021-02-06,Sabah,233,0,228,2362,60,233,0,0,0,38,18,141,16,13,25,18,50,43,32,16,9,4,3
2021-02-06,Sarawak,185,0,146,1674,81,185,0,0,0,29,15,112,27,10,19,15,47,22,23,20,20,7,0
2021-02-06,Selangor,1481,0,493,21044,420,1481,0,0,0,71,48,968,101,36,35,48,384,308,174,102,72,24,5
2021-02-06,Terengganu,56,0,132,685,23,56,0,0,0,14,1,34,7,7,7,1,6,11,14,3,5,2,0
